counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.665565,1,0,6,6,14,1,1015,NW,UN,16,miaber,THRALE,z,0.665565,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.558285,1,0,7,7,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,0.558285,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.78137,1,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,0.78137,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.700935,1,0,9,9,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,0.700935,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.5359,0,0,10,10,2,1,1003,WORD,"ID",16,almond,ALMOND,m,0.5359,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.935,1,0,11,11,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,0.935,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.67796,1,0,12,12,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,0.67796,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.720355,1,0,13,13,9,1,1010,NW,"ID",33,fariny,FARINY,z,0.720355,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.730225,1,0,14,14,13,1,1014,NW,UN,33,winfer,ROUPET,z,0.730225,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.721915,1,0,15,15,8,1,1009,NW,"ID",33,aslert,ASLERT,z,0.721915,,,,,,,,,,,,,,,,,
,space,8.827705,-0.555555556,0.013333333,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.41503,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,1.41503,,,,,,-0.555555556,0.013333333,0,0,0,,0,0,0,261,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73647,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.73647,,,,,,-0.555555556,0.013333333,0,0,0,,0,1,1,378,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.751665,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,0.751665,,,,,,-0.555555556,0.013333333,0,0,0,,0,2,2,312,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.62082,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.62082,,,,,,-0.555555556,0.013333333,0,0,0,,0,3,3,163,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.51495,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,0.51495,,,,,,-0.555555556,0.013333333,0,0,0,,0,4,4,114,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.58765,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,0.58765,,,,,,-0.555555556,0.013333333,0,0,0,,0,5,5,392,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.541735,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.541735,,,,,,-0.555555556,0.013333333,0,0,0,,0,6,6,27,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.620175,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,0.620175,,,,,,-0.555555556,0.013333333,0,0,0,,0,7,7,191,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.604965,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.604965,,,,,,-0.555555556,0.013333333,0,0,0,,0,8,8,175,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.619125,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,0.619125,,,,,,-0.555555556,0.013333333,0,0,0,,0,9,9,178,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60494,1,,,,,,405,NW,"ID",16,flumni,FLUMNI,z,0.60494,,,,,,-0.555555556,0.013333333,0,0,0,,0,10,10,344,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.67079,1,,,,,,377,NW,"ID",16,injore,INJORE,z,0.67079,,,,,,-0.555555556,0.013333333,0,0,0,,0,11,11,316,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.574795,1,,,,,,286,NW,UN,16,nymbel,RELDON,z,0.574795,,,,,,-0.555555556,0.013333333,0,0,0,,0,12,12,465,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.54759,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,0.54759,,,,,,-0.555555556,0.013333333,0,0,0,,0,13,13,30,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.5495,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.5495,,,,,,-0.555555556,0.013333333,0,0,0,,0,14,14,32,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.54948,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.54948,,,,,,-0.555555556,0.013333333,0,0,0,,0,15,15,362,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.85781,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.85781,,,,,,-0.555555556,0.013333333,0,0,0,,0,16,16,298,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.563905,1,,,,,,271,NW,UN,16,damilt,AUBRID,z,0.563905,,,,,,-0.555555556,0.013333333,0,0,0,,0,17,17,450,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.757535,1,,,,,,42,WORD,UN,16,tongue,CHAPEL,m,0.757535,,,,,,-0.555555556,0.013333333,0,0,0,,0,18,18,221,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.537425,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,0.537425,,,,,,-0.555555556,0.013333333,0,0,0,,0,19,19,111,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58556,1,,,,,,20,WORD,UN,16,simple,BREAST,m,0.58556,,,,,,-0.555555556,0.013333333,0,0,0,,0,20,20,199,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.657045,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,0.657045,,,,,,-0.555555556,0.013333333,0,0,0,,0,21,21,311,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63245,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,0.63245,,,,,,-0.555555556,0.013333333,0,0,0,,0,22,22,85,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.546825,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,0.546825,,,,,,-0.555555556,0.013333333,0,0,0,,0,23,23,140,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.54128,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,0.54128,,,,,,-0.555555556,0.013333333,0,0,0,,0,24,24,182,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.556835,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.556835,,,,,,-0.555555556,0.013333333,0,0,0,,0,25,25,129,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.59718,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,0.59718,,,,,,-0.555555556,0.013333333,0,0,0,,0,26,26,138,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.56675,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,0.56675,,,,,,-0.555555556,0.013333333,0,0,0,,0,27,27,275,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64589,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.64589,,,,,,-0.555555556,0.013333333,0,0,0,,0,28,28,135,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.55144,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,0.55144,,,,,,-0.555555556,0.013333333,0,0,0,,0,29,29,47,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.56698,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,0.56698,,,,,,-0.555555556,0.013333333,0,0,0,,0,30,30,157,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.648635,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,0.648635,,,,,,-0.555555556,0.013333333,0,0,0,,0,31,31,341,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.534475,1,,,,,,141,WORD,"ID",16,orphan,ORPHAN,m,0.534475,,,,,,-0.555555556,0.013333333,0,0,0,,0,32,32,80,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.585315,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,0.585315,,,,,,-0.555555556,0.013333333,0,0,0,,0,33,33,117,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60411,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,0.60411,,,,,,-0.555555556,0.013333333,0,0,0,,0,34,34,380,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.535905,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,0.535905,,,,,,-0.555555556,0.013333333,0,0,0,,0,35,35,246,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.51019,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,0.51019,,,,,,-0.555555556,0.013333333,0,0,0,,0,36,36,84,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.640995,0,,,,,,264,NW,UN,16,distar,VACKEL,z,0.640995,,,,,,-0.555555556,0.013333333,0,0,0,,0,37,37,443,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,1.387915,0,,,,,,297,NW,UN,16,piergy,FERTIC,z,1.387915,,,,,,-0.555555556,0.013333333,0,0,0,,0,38,38,476,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.683605,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,1.683605,,,,,,-0.555555556,0.013333333,0,0,0,,0,39,39,386,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.71575,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.71575,,,,,,-0.555555556,0.013333333,0,0,0,,0,40,40,34,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71217,1,,,,,,400,NW,"ID",16,wearox,WEAROX,z,0.71217,,,,,,-0.555555556,0.013333333,0,0,0,,0,41,41,339,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.710385,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,0.710385,,,,,,-0.555555556,0.013333333,0,0,0,,0,42,42,93,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.77715,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.77715,,,,,,-0.555555556,0.013333333,0,0,0,,0,43,43,49,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.620005,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.620005,,,,,,-0.555555556,0.013333333,0,0,0,,0,44,44,262,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.6473,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,0.6473,,,,,,-0.555555556,0.013333333,0,0,0,,0,45,45,230,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.66004,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.66004,,,,,,-0.555555556,0.013333333,0,0,0,,0,46,46,15,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.084385,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,1.084385,,,,,,-0.555555556,0.013333333,0,0,0,,0,47,47,456,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.86016,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,0.86016,,,,,,-0.555555556,0.013333333,0,0,0,,0,48,48,308,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.764545,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,0.764545,,,,,,-0.555555556,0.013333333,0,0,0,,0,49,49,414,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.741745,1,,,,,,163,WORD,"ID",16,string,STRING,m,0.741745,,,,,,-0.555555556,0.013333333,0,0,0,,0,50,50,102,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.853505,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,0.853505,,,,,,-0.555555556,0.013333333,0,0,0,,0,51,51,237,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.745475,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,0.745475,,,,,,-0.555555556,0.013333333,0,0,0,,0,52,52,388,1,
,,,,,,,,,,,,,,,,,,5ea0355ad8cdd9000a122a30,2020-11-27_15h01.54.705,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.667895,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,0.667895,,,,,,-0.555555556,0.013333333,0,0,0,,0,53,53,319,1,
