counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.85157,,,,,,,,0.85157,0,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.709525,,,,,,,,0.709525,1,0,7,7,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.848815,,,,,,,,0.848815,1,0,8,8,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.666145,,,,,,,,0.666145,1,0,9,9,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.667725,,,,,,,,0.667725,1,0,10,10,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.550235,,,,,,,,0.550235,1,0,11,11,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.533885,,,,,,,,0.533885,1,0,12,12,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.790795,,,,,,,,0.790795,1,0,13,13,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.636445,,,,,,,,0.636445,1,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51758,,,,,,,,0.51758,1,0,15,15,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,space,0.3828125,-0.330729167,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,31.576145,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.579605,,,,,,,,0.579605,1,,,,,,130,WORD,UN,16,quench,STUPID,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,0,0,189,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.618495,,,,,,,,0.618495,1,,,,,,251,NW,"ID",16,lupict,LUPICT,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,1,1,310,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.61248,,,,,,,,0.61248,1,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,2,2,136,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.583585,,,,,,,,0.583585,1,,,,,,79,WORD,UN,33,family,THEORY,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,3,3,138,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.602535,,,,,,,,0.602535,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,4,4,418,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.607285,,,,,,,,0.607285,1,,,,,,412,NW,UN,16,equats,JILUER,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,5,5,471,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.54886,,,,,,,,0.54886,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,6,6,405,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58757,,,,,,,,0.58757,1,,,,,,406,NW,UN,16,suiver,NOUPLY,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,7,7,465,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56041,,,,,,,,0.56041,1,,,,,,3,WORD,"ID",16,knight,KNIGHT,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,8,8,62,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51926,,,,,,,,0.51926,1,,,,,,22,WORD,"ID",16,jockey,JOCKEY,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,9,9,81,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.602575,,,,,,,,0.602575,1,,,,,,199,WORD,"ID",33,invoke,INVOKE,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,10,10,18,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.584835,,,,,,,,0.584835,1,,,,,,448,NW,"ID",33,sadent,SADENT,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,11,11,267,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.63792,,,,,,,,0.63792,1,,,,,,371,NW,UN,16,ramily,GEILOY,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,12,12,430,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60233,,,,,,,,0.60233,1,,,,,,169,WORD,UN,16,pounce,GENIUS,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,13,13,228,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53205,,,,,,,,0.53205,1,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,14,14,26,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.95155,,,,,,,,0.95155,1,,,,,,397,NW,UN,16,blunde,CAMBLE,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,15,15,456,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.739505,,,,,,,,0.739505,1,,,,,,320,NW,UN,33,miator,JOCKAL,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,16,16,379,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.627605,,,,,,,,0.627605,1,,,,,,302,NW,UN,33,fiream,MILUER,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,17,17,361,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.624055,,,,,,,,0.624055,1,,,,,,387,NW,UN,16,cragin,GRONCE,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,18,18,446,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.581325,,,,,,,,0.581325,1,,,,,,236,WORD,"ID",33,pirate,PIRATE,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,19,19,55,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.720245,,,,,,,,0.720245,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,20,20,279,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.609225,,,,,,,,0.609225,1,,,,,,126,WORD,UN,16,castle,ENOUGH,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,21,21,185,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60314,,,,,,,,0.60314,1,,,,,,441,NW,"ID",33,rastoe,RASTOE,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,22,22,260,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.697415,,,,,,,,0.697415,1,,,,,,157,WORD,UN,16,island,DRAGON,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,23,23,216,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.626475,,,,,,,,0.626475,1,,,,,,400,NW,UN,16,mustil,WEAROX,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,24,24,459,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53724,,,,,,,,0.53724,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,25,25,167,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.638195,,,,,,,,0.638195,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,26,26,145,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.720645,,,,,,,,0.720645,1,,,,,,261,NW,"ID",16,stunch,STUNCH,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,27,27,320,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63501,,,,,,,,0.63501,1,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,28,28,34,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.09386,,,,,,,,1.09386,1,,,,,,299,NW,"ID",16,sturch,STURCH,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,29,29,358,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.713675,,,,,,,,0.713675,1,,,,,,298,NW,"ID",16,piergy,PIERGY,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,30,30,357,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.65848,,,,,,,,0.65848,1,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,31,31,69,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51836,,,,,,,,0.51836,1,,,,,,237,WORD,"ID",33,poster,POSTER,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,32,32,56,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58386,,,,,,,,0.58386,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,33,33,160,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.48309,,,,,,,,0.48309,1,,,,,,148,WORD,UN,16,invade,CUSTOM,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,34,34,207,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.634235,,,,,,,,0.634235,1,,,,,,319,NW,UN,33,jockal,ZOMBER,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,35,35,378,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.586515,,,,,,,,0.586515,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,36,36,240,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.57565,,,,,,,,0.57565,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,37,37,259,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.598675,,,,,,,,0.598675,1,,,,,,47,WORD,"ID",16,income,INCOME,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,38,38,106,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53688,,,,,,,,0.53688,1,,,,,,197,WORD,"ID",33,stream,STREAM,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,39,39,16,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.616885,,,,,,,,0.616885,1,,,,,,279,NW,"ID",16,celond,CELOND,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,40,40,338,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.581665,,,,,,,,0.581665,1,,,,,,165,WORD,UN,16,starch,INVEST,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,41,41,224,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.613595,,,,,,,,0.613595,1,,,,,,420,NW,UN,16,pauche,GUSHOP,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,42,42,479,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.707225,,,,,,,,0.707225,1,,,,,,82,WORD,UN,33,result,STIGMA,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,43,43,141,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.632675,,,,,,,,0.632675,1,,,,,,437,NW,"ID",33,snapel,SNAPEL,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,44,44,256,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.685205,,,,,,,,0.685205,1,,,,,,52,WORD,"ID",16,impose,IMPOSE,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,45,45,111,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.640285,,,,,,,,0.640285,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,46,46,388,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.620665,,,,,,,,0.620665,1,,,,,,200,WORD,"ID",33,beacon,BEACON,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,47,47,19,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.552095,,,,,,,,0.552095,1,,,,,,15,WORD,"ID",16,amount,AMOUNT,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,48,48,74,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.609725,,,,,,,,0.609725,1,,,,,,111,WORD,UN,33,breath,INDUCE,m,,,,,,0.3828125,-0.330729167,0,0,0,,0,49,49,170,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.59956,,,,,,,,0.59956,1,,,,,,263,NW,"ID",16,dolica,DOLICA,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,50,50,322,1,
,,,,,,,,,,,,,,,,,,5c58bdb5a2f0f6000157e4e6,2020-11-27_15h06.26.486,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.71793,,,,,,,,0.71793,0,,,,,,408,NW,UN,16,elopia,HURNIA,z,,,,,,0.3828125,-0.330729167,0,0,0,,0,51,51,467,1,
