counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.69725,,,,,,,,0.69725,1,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.688155,,,,,,,,0.688155,1,0,13,13,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.86621,,,,,,,,0.86621,1,0,14,14,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.652775,,,,,,,,0.652775,1,0,15,15,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,space,5.38375,0.092114427,-0.10759307,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.93308,,,,,,,,0.93308,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,0,0,23,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.69254,,,,,,,,0.69254,1,,,,,,451,NW,UN,33,surden,CAINKY,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,1,1,390,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.656115,,,,,,,,0.656115,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,2,2,381,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.55268,,,,,,,,0.55268,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,3,3,163,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.71438,,,,,,,,0.71438,1,,,,,,300,NW,UN,16,smenco,YARION,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,4,4,479,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.761085,,,,,,,,0.761085,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,5,5,322,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.696115,,,,,,,,0.696115,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,6,6,272,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.87794,,,,,,,,0.87794,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,7,7,406,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.625735,,,,,,,,0.625735,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,8,8,256,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.56658,,,,,,,,0.56658,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,9,9,42,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.534645,,,,,,,,0.534645,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,10,10,19,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.6324,,,,,,,,0.6324,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,11,11,416,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.616625,,,,,,,,0.616625,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,12,12,48,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.633485,,,,,,,,0.633485,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,13,13,91,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.771725,,,,,,,,0.771725,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,14,14,445,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.900125,,,,,,,,0.900125,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,15,15,364,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.602445,,,,,,,,0.602445,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,16,16,424,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.566765,,,,,,,,0.566765,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,17,17,22,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.66955,,,,,,,,0.66955,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,18,18,330,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.63111,,,,,,,,0.63111,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,19,19,3,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.637795,,,,,,,,0.637795,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,20,20,62,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.585385,,,,,,,,0.585385,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,21,21,141,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.565355,,,,,,,,0.565355,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,22,22,200,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.755225,,,,,,,,0.755225,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,23,23,440,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.70694,,,,,,,,0.70694,1,,,,,,400,NW,"ID",16,wearox,WEAROX,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,24,24,339,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.5663,,,,,,,,0.5663,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,25,25,127,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.628945,,,,,,,,0.628945,1,,,,,,296,NW,UN,16,fertic,BEINCH,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,26,26,475,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.542005,,,,,,,,0.542005,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,27,27,206,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.62387,,,,,,,,0.62387,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,28,28,380,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.8853,,,,,,,,0.8853,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,29,29,372,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.7302,,,,,,,,0.7302,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,30,30,54,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.614305,,,,,,,,0.614305,1,,,,,,289,NW,UN,16,splino,STARBY,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,31,31,468,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.57365,,,,,,,,0.57365,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,32,32,435,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.70448,,,,,,,,0.70448,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,33,33,189,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.550065,,,,,,,,0.550065,1,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,34,34,81,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.63715,,,,,,,,0.63715,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,35,35,140,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.64032,,,,,,,,0.64032,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,36,36,129,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.638495,,,,,,,,0.638495,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,37,37,223,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.60253,,,,,,,,0.60253,1,,,,,,34,WORD,UN,16,socket,JUNGLE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,38,38,213,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.667195,,,,,,,,0.667195,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,39,39,304,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.87235,,,,,,,,0.87235,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,40,40,186,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.924095,,,,,,,,0.924095,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,41,41,365,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.83535,,,,,,,,0.83535,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,42,42,264,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.51953,,,,,,,,0.51953,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,43,43,65,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,1.51795,,,,,,,,1.51795,0,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,44,44,175,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.732975,,,,,,,,0.732975,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,45,45,187,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.830115,,,,,,,,0.830115,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,46,46,143,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.53703,,,,,,,,0.53703,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,47,47,222,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.908265,,,,,,,,0.908265,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,48,48,111,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.7227,,,,,,,,0.7227,1,,,,,,131,WORD,"ID",16,quench,QUENCH,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,49,49,70,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.850555,,,,,,,,0.850555,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,50,50,271,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.744705,,,,,,,,0.744705,1,,,,,,379,NW,"ID",16,auting,AUTING,z,,,,,,0.092114427,-0.10759307,0,0,0,,0,51,51,318,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.56904,,,,,,,,0.56904,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,52,52,177,1,
,,,,,,,,,,,,,,,,,,571dd9b913b1b70009be2d86,2020-11-27_15h11.08.145,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.57072,,,,,,,,0.57072,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,0.092114427,-0.10759307,0,0,0,,0,53,53,121,1,
