counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,0.838315,,,,,,,,0.838315,0,0,6,6,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.39876,,,,,,,,0.39876,1,0,7,7,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.473435,,,,,,,,0.473435,1,0,8,8,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.588645,,,,,,,,0.588645,1,0,9,9,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.51536,,,,,,,,0.51536,1,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.42085,,,,,,,,0.42085,1,0,11,11,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.563975,,,,,,,,0.563975,1,0,12,12,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.371195,,,,,,,,0.371195,1,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,0.533795,,,,,,,,0.533795,0,0,14,14,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,0.519165,,,,,,,,0.519165,0,0,15,15,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,space,9.766535,0.27734375,-0.21484375,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.714505,,,,,,,,0.714505,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,0,0,54,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.59602,,,,,,,,0.59602,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,1,1,319,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.50326,,,,,,,,0.50326,1,,,,,,4,WORD,"ID",16,trench,TRENCH,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,2,2,63,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.56541,,,,,,,,0.56541,1,,,,,,408,NW,UN,16,elopia,HURNIA,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,3,3,467,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.60695,,,,,,,,0.60695,1,,,,,,60,WORD,"ID",16,pencil,PENCIL,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,4,4,119,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.63013,,,,,,,,0.63013,1,,,,,,362,NW,UN,16,breali,TIREAU,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,5,5,421,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.664435,,,,,,,,0.664435,1,,,,,,289,NW,"ID",16,starby,STARBY,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,6,6,348,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.83951,,,,,,,,0.83951,1,,,,,,403,NW,UN,16,cluirm,BRUATS,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,7,7,462,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.4664,,,,,,,,0.4664,1,,,,,,151,WORD,UN,16,rocket,MYSTIC,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,8,8,210,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.533045,,,,,,,,0.533045,1,,,,,,310,NW,UN,33,sproly,DANIET,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,9,9,369,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,0.49936,,,,,,,,0.49936,0,,,,,,117,WORD,UN,33,flight,BRANCH,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,10,10,176,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,0.49725,,,,,,,,0.49725,0,,,,,,123,WORD,UN,16,blouse,STRIKE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,11,11,182,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.563565,,,,,,,,0.563565,1,,,,,,9,WORD,"ID",16,hustle,HUSTLE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,12,12,68,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.59952,,,,,,,,0.59952,1,,,,,,431,NW,"ID",33,chrums,CHRUMS,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,13,13,250,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.522495,,,,,,,,0.522495,1,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,14,14,133,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.67191,,,,,,,,0.67191,1,,,,,,328,NW,UN,33,yarike,BROAKE,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,15,15,387,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.597555,,,,,,,,0.597555,1,,,,,,272,NW,"ID",16,damilt,DAMILT,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,16,16,331,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.4309,,,,,,,,0.4309,1,,,,,,218,WORD,"ID",33,shrink,SHRINK,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,17,17,37,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.565335,,,,,,,,0.565335,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,18,18,35,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.46553,,,,,,,,0.46553,1,,,,,,472,NW,"ID",33,cigney,CIGNEY,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,19,19,291,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.45439,,,,,,,,0.45439,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,20,20,126,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.498925,,,,,,,,0.498925,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,21,21,246,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.391665,,,,,,,,0.391665,1,,,,,,144,WORD,UN,16,parish,SPONGE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,22,22,203,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.46493,,,,,,,,0.46493,1,,,,,,261,NW,"ID",16,stunch,STUNCH,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,23,23,320,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.59927,,,,,,,,0.59927,1,,,,,,203,WORD,"ID",33,phrase,PHRASE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,24,24,22,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.4644,,,,,,,,0.4644,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,25,25,245,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.592365,,,,,,,,0.592365,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,26,26,368,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.49811,,,,,,,,0.49811,1,,,,,,161,WORD,UN,16,candle,PASTOR,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,27,27,220,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.50441,,,,,,,,0.50441,1,,,,,,72,WORD,UN,33,source,BRIGHT,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,28,28,131,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.383915,,,,,,,,0.383915,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,29,29,5,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,0.58117,,,,,,,,0.58117,0,,,,,,111,WORD,UN,33,breath,INDUCE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,30,30,170,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.565635,,,,,,,,0.565635,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,31,31,156,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.706165,,,,,,,,0.706165,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,32,32,281,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.40647,,,,,,,,0.40647,1,,,,,,7,WORD,"ID",16,anchor,ANCHOR,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,33,33,66,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.415385,,,,,,,,0.415385,1,,,,,,102,WORD,UN,33,bounce,DIRECT,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,34,34,161,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.35577,,,,,,,,0.35577,1,,,,,,71,WORD,UN,33,bright,GARDEN,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,35,35,130,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.55493,,,,,,,,0.55493,1,,,,,,227,WORD,"ID",33,seldom,SELDOM,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,36,36,46,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.553615,,,,,,,,0.553615,1,,,,,,230,WORD,"ID",33,fringe,FRINGE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,37,37,49,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.50379,,,,,,,,0.50379,1,,,,,,73,WORD,UN,33,plaque,SOURCE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,38,38,132,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.3678,,,,,,,,0.3678,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,39,39,21,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,0.48506,,,,,,,,0.48506,0,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,40,40,394,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.808725,,,,,,,,0.808725,1,,,,,,189,WORD,"ID",33,censor,CENSOR,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,41,41,8,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.954575,,,,,,,,0.954575,1,,,,,,397,NW,UN,16,blunde,CAMBLE,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,42,42,456,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.598805,,,,,,,,0.598805,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,43,43,31,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.753415,,,,,,,,0.753415,1,,,,,,394,NW,UN,16,colury,SPAQUX,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,44,44,453,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.614505,,,,,,,,0.614505,1,,,,,,405,NW,UN,16,nouply,FLUMNI,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,45,45,464,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.584265,,,,,,,,0.584265,1,,,,,,119,WORD,UN,33,strain,SPIDER,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,46,46,178,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.872535,,,,,,,,0.872535,1,,,,,,339,NW,UN,33,fiatch,FACHOW,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,47,47,398,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.902345,,,,,,,,0.902345,1,,,,,,37,WORD,"ID",16,insult,INSULT,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,48,48,96,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.58195,,,,,,,,0.58195,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,49,49,288,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,0.65,,,,,,,,0.65,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.27734375,-0.21484375,0,0,0,,0,50,50,388,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.659575,,,,,,,,0.659575,1,,,,,,103,WORD,UN,33,studio,BOUNCE,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,51,51,162,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.732115,,,,,,,,0.732115,1,,,,,,135,WORD,UN,16,bleach,IMPORT,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,52,52,194,1,
,,,,,,,,,,,,,,,,,,5ef36a78ee14310baa87bcc0,2020-12-03_09h09.22.173,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,0.390545,,,,,,,,0.390545,1,,,,,,36,WORD,"ID",16,vanish,VANISH,m,,,,,,0.27734375,-0.21484375,0,0,0,,0,53,53,95,1,
