counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53492,,,,,,,,0.53492,1,0,6,6,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58231,,,,,,,,0.58231,1,0,7,7,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.634635,,,,,,,,0.634635,1,0,8,8,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.494085,,,,,,,,0.494085,1,0,9,9,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.48351,,,,,,,,0.48351,1,0,10,10,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.550415,,,,,,,,0.550415,1,0,11,11,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.56745,,,,,,,,0.56745,0,0,12,12,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.562725,,,,,,,,0.562725,1,0,13,13,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.538355,,,,,,,,0.538355,1,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.600265,,,,,,,,0.600265,0,0,15,15,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,space,8.84957,0.700925926,-0.332407407,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56094,,,,,,,,0.56094,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,0,0,31,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.588595,,,,,,,,0.588595,1,,,,,,44,WORD,"ID",16,danger,DANGER,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,1,1,103,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.558535,,,,,,,,0.558535,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,2,2,24,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.617525,,,,,,,,0.617525,1,,,,,,442,NW,"ID",33,aboune,ABOUNE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,3,3,261,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.619275,,,,,,,,0.619275,1,,,,,,448,NW,"ID",33,sadent,SADENT,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,4,4,267,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58383,,,,,,,,0.58383,1,,,,,,168,WORD,UN,16,genius,ANSWER,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,5,5,227,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.588795,,,,,,,,0.588795,1,,,,,,317,NW,UN,33,reagly,WORBAL,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,6,6,376,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60655,,,,,,,,0.60655,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,7,7,42,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.72024,,,,,,,,0.72024,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,8,8,286,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63643,,,,,,,,0.63643,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,9,9,284,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.645135,,,,,,,,0.645135,1,,,,,,109,WORD,UN,33,polite,WONDER,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,10,10,168,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.693375,,,,,,,,0.693375,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,11,11,418,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65013,,,,,,,,0.65013,1,,,,,,473,NW,"ID",33,crible,CRIBLE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,12,12,292,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64239,,,,,,,,0.64239,1,,,,,,90,WORD,UN,33,expand,RELISH,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,13,13,149,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60053,,,,,,,,0.60053,1,,,,,,117,WORD,UN,33,flight,BRANCH,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,14,14,176,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60067,,,,,,,,0.60067,1,,,,,,101,WORD,UN,33,direct,WRENCH,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,15,15,160,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58884,,,,,,,,0.58884,1,,,,,,110,WORD,UN,33,induce,POLITE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,16,16,169,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65443,,,,,,,,0.65443,1,,,,,,95,WORD,UN,33,ignore,THREAD,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,17,17,154,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.621485,,,,,,,,0.621485,1,,,,,,161,WORD,UN,16,candle,PASTOR,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,18,18,220,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.61708,,,,,,,,0.61708,1,,,,,,249,NW,"ID",16,batrol,BATROL,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,19,19,308,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56085,,,,,,,,0.56085,1,,,,,,420,NW,UN,16,pauche,GUSHOP,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,20,20,479,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.612505,,,,,,,,0.612505,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,21,21,370,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.662145,,,,,,,,0.662145,1,,,,,,370,NW,UN,16,geiloy,SLEACT,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,22,22,429,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63447,,,,,,,,0.63447,1,,,,,,251,NW,"ID",16,lupict,LUPICT,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,23,23,310,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59981,,,,,,,,0.59981,1,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,24,24,136,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78334,,,,,,,,0.78334,1,,,,,,266,NW,"ID",16,varmit,VARMIT,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,25,25,325,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.673805,,,,,,,,0.673805,1,,,,,,66,WORD,UN,33,policy,GOSPEL,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,26,26,125,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.672875,,,,,,,,0.672875,1,,,,,,289,NW,"ID",16,starby,STARBY,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,27,27,348,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6183,,,,,,,,0.6183,1,,,,,,288,NW,"ID",16,yaceup,YACEUP,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,28,28,347,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.567525,,,,,,,,0.567525,1,,,,,,199,WORD,"ID",33,invoke,INVOKE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,29,29,18,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6034,,,,,,,,0.6034,1,,,,,,175,WORD,UN,16,strife,FABRIC,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,30,30,234,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.551645,,,,,,,,0.551645,1,,,,,,336,NW,UN,33,rejols,GHODUS,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,31,31,395,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.679735,,,,,,,,0.679735,1,,,,,,392,NW,UN,16,ganous,ROUNCY,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,32,32,451,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.694765,,,,,,,,0.694765,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,33,33,281,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.636045,,,,,,,,0.636045,1,,,,,,305,NW,UN,33,sounge,FORGLE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,34,34,364,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.62073,,,,,,,,0.62073,1,,,,,,30,WORD,"ID",16,orient,ORIENT,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,35,35,89,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.661005,,,,,,,,0.661005,1,,,,,,423,NW,"ID",33,streld,STRELD,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,36,36,242,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60082,,,,,,,,0.60082,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,37,37,126,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.600925,,,,,,,,0.600925,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,38,38,405,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60027,,,,,,,,0.60027,1,,,,,,105,WORD,UN,33,ransom,NUMBER,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,39,39,164,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.600435,,,,,,,,0.600435,1,,,,,,455,NW,"ID",33,tondle,TONDLE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,40,40,274,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58622,,,,,,,,0.58622,1,,,,,,2,WORD,"ID",16,bridge,BRIDGE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,41,41,61,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.567455,,,,,,,,0.567455,1,,,,,,383,NW,UN,16,guesco,AUNGRE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,42,42,442,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5436,,,,,,,,0.5436,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,43,43,44,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60439,,,,,,,,0.60439,1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,44,44,91,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.60046,,,,,,,,0.60046,0,,,,,,477,NW,"ID",33,photie,PHOTIE,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,45,45,296,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66722,,,,,,,,0.66722,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,46,46,156,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.558705,,,,,,,,0.558705,1,,,,,,388,NW,UN,16,witmer,CRAGIN,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,47,47,447,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76988,,,,,,,,0.76988,1,,,,,,360,NW,UN,33,fainch,DESORY,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,48,48,419,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.604615,,,,,,,,0.604615,1,,,,,,366,NW,UN,16,slique,TOSHEL,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,49,49,425,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.550365,,,,,,,,0.550365,1,,,,,,224,WORD,"ID",33,period,PERIOD,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,50,50,43,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6338,,,,,,,,0.6338,1,,,,,,268,NW,"ID",16,packes,PACKES,z,,,,,,0.700925926,-0.332407407,0,0,0,,0,51,51,327,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60886,,,,,,,,0.60886,1,,,,,,233,WORD,"ID",33,nature,NATURE,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,52,52,52,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.75001,,,,,,,,0.75001,1,,,,,,145,WORD,UN,16,couple,PARISH,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,53,53,204,1,
,,,,,,,,,,,,,,,,,,5c0822f550d77a000164d7ce,2020-11-27_15h05.27.052,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.716485,,,,,,,,0.716485,1,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,,,,,,0.700925926,-0.332407407,0,0,0,,0,54,54,69,1,
