counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.059915,1,0,6,6,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,1.059915,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64481,1,0,7,7,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,0.64481,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.062565,1,0,8,8,10,1,1011,NW,"ID",50,inlade,INLADE,z,1.062565,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.114965,1,0,9,9,12,1,1013,NW,UN,33,adveil,SPRINY,z,1.114965,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.242935,0,0,10,10,15,1,1016,NW,UN,50,mushed,WHAISE,z,1.242935,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.013145,1,0,11,11,13,1,1014,NW,UN,33,winfer,ROUPET,z,1.013145,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.733125,1,0,12,12,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,0.733125,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.984475,1,0,13,13,11,1,1012,NW,"ID",50,rashet,RASHET,z,0.984475,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64833,1,0,14,14,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,0.64833,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.583595,1,0,15,15,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,0.583595,,,,,,,,,,,,,,,,,
,space,5.60187,0.130555571,-0.301851864,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.07816,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,1.07816,,,,,,0.130555571,-0.301851864,0,0,0,,0,0,0,323,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.77848,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.77848,,,,,,0.130555571,-0.301851864,0,0,0,,0,1,1,0,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.962625,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,0.962625,,,,,,0.130555571,-0.301851864,0,0,0,,0,2,2,278,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.995305,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,0.995305,,,,,,0.130555571,-0.301851864,0,0,0,,0,3,3,395,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.692925,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,0.692925,,,,,,0.130555571,-0.301851864,0,0,0,,0,4,4,31,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.94657,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,0.94657,,,,,,0.130555571,-0.301851864,0,0,0,,0,5,5,370,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.046255,1,,,,,,271,NW,UN,50,damilt,AUBRID,z,1.046255,,,,,,0.130555571,-0.301851864,0,0,0,,0,6,6,450,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.715075,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.715075,,,,,,0.130555571,-0.301851864,0,0,0,,0,7,7,52,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.09581,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,1.09581,,,,,,0.130555571,-0.301851864,0,0,0,,0,8,8,244,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67907,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,0.67907,,,,,,0.130555571,-0.301851864,0,0,0,,0,9,9,144,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53382,1,,,,,,83,WORD,"ID",33,result,RESULT,m,0.53382,,,,,,0.130555571,-0.301851864,0,0,0,,0,10,10,22,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.004805,1,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,1.004805,,,,,,0.130555571,-0.301851864,0,0,0,,0,11,11,337,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.03329,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,1.03329,,,,,,0.130555571,-0.301851864,0,0,0,,0,12,12,330,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.829055,0,,,,,,425,NW,UN,33,urivel,FRUDGE,z,0.829055,,,,,,0.130555571,-0.301851864,0,0,0,,0,13,13,364,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.130555571,-0.301851864,1,0,0,0.86725,,1.10433,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,1.10433,,,,,,0.130555571,-0.301851864,0,0,0,,0,14,14,355,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.683985,1,,,,,,178,WORD,"ID",50,inform,INFORM,m,0.683985,,,,,,0.130555571,-0.301851864,0,0,0,,0,15,15,117,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.547075,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,0.547075,,,,,,0.130555571,-0.301851864,0,0,0,,0,16,16,5,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.93265,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,0.93265,,,,,,0.130555571,-0.301851864,0,0,0,,0,17,17,263,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51421,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.51421,,,,,,0.130555571,-0.301851864,0,0,0,,0,18,18,15,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.876215,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,0.876215,,,,,,0.130555571,-0.301851864,0,0,0,,0,19,19,283,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.483325,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,0.483325,,,,,,0.130555571,-0.301851864,0,0,0,,0,20,20,17,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.435405,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,0.435405,,,,,,0.130555571,-0.301851864,0,0,0,,0,21,21,110,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.54803,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,0.54803,,,,,,0.130555571,-0.301851864,0,0,0,,0,22,22,131,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53067,1,,,,,,138,WORD,"ID",50,melody,MELODY,m,0.53067,,,,,,0.130555571,-0.301851864,0,0,0,,0,23,23,77,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5113,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.5113,,,,,,0.130555571,-0.301851864,0,0,0,,0,24,24,59,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.98015,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,0.98015,,,,,,0.130555571,-0.301851864,0,0,0,,0,25,25,448,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.498225,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,0.498225,,,,,,0.130555571,-0.301851864,0,0,0,,0,26,26,85,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.482015,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.482015,,,,,,0.130555571,-0.301851864,0,0,0,,0,27,27,49,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.930745,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,0.930745,,,,,,0.130555571,-0.301851864,0,0,0,,0,28,28,294,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.501995,0,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.501995,,,,,,0.130555571,-0.301851864,0,0,0,,0,29,29,258,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.84474,1,,,,,,283,NW,UN,50,shaple,VERALF,z,0.84474,,,,,,0.130555571,-0.301851864,0,0,0,,0,30,30,462,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.729555,1,,,,,,168,WORD,"ID",50,answer,ANSWER,m,0.729555,,,,,,0.130555571,-0.301851864,0,0,0,,0,31,31,107,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.529725,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,0.529725,,,,,,0.130555571,-0.301851864,0,0,0,,0,32,32,26,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.836595,1,,,,,,412,NW,"ID",50,jiluer,JILUER,z,0.836595,,,,,,0.130555571,-0.301851864,0,0,0,,0,33,33,351,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.001915,1,,,,,,423,NW,UN,33,praile,STRELD,z,1.001915,,,,,,0.130555571,-0.301851864,0,0,0,,0,34,34,362,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.92666,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,0.92666,,,,,,0.130555571,-0.301851864,0,0,0,,0,35,35,336,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.48058,1,,,,,,272,NW,UN,50,sortel,DAMILT,z,0.48058,,,,,,0.130555571,-0.301851864,0,0,0,,0,36,36,451,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.50387,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.50387,,,,,,0.130555571,-0.301851864,0,0,0,,0,37,37,378,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.627415,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,0.627415,,,,,,0.130555571,-0.301851864,0,0,0,,0,38,38,234,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.48177,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,1.48177,,,,,,0.130555571,-0.301851864,0,0,0,,0,39,39,416,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.017025,1,,,,,,289,NW,UN,50,splino,STARBY,z,1.017025,,,,,,0.130555571,-0.301851864,0,0,0,,0,40,40,468,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.580265,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,0.580265,,,,,,0.130555571,-0.301851864,0,0,0,,0,41,41,213,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.492995,1,,,,,,155,WORD,"ID",50,lizard,LIZARD,m,0.492995,,,,,,0.130555571,-0.301851864,0,0,0,,0,42,42,94,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.4216,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,0.4216,,,,,,0.130555571,-0.301851864,0,0,0,,0,43,43,114,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.99476,1,,,,,,386,NW,"ID",50,ancust,ANCUST,z,0.99476,,,,,,0.130555571,-0.301851864,0,0,0,,0,44,44,325,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.714205,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,0.714205,,,,,,0.130555571,-0.301851864,0,0,0,,0,45,45,41,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.21033,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,1.21033,,,,,,0.130555571,-0.301851864,0,0,0,,0,46,46,346,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55048,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,0.55048,,,,,,0.130555571,-0.301851864,0,0,0,,0,47,47,157,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.4529,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,0.4529,,,,,,0.130555571,-0.301851864,0,0,0,,0,48,48,51,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.945975,1,,,,,,256,NW,UN,50,veniod,INLORS,z,0.945975,,,,,,0.130555571,-0.301851864,0,0,0,,0,49,49,435,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.106335,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,1.106335,,,,,,0.130555571,-0.301851864,0,0,0,,0,50,50,400,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.885195,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.885195,,,,,,0.130555571,-0.301851864,0,0,0,,0,51,51,276,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.80361,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.80361,,,,,,0.130555571,-0.301851864,0,0,0,,0,52,52,264,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.4656,0,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,0.4656,,,,,,0.075000014,-0.335185254,0,0,0,,0,53,53,109,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.9813,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,0.9813,,,,,,0.075000014,-0.335185254,0,0,0,,0,54,54,271,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664985,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,0.664985,,,,,,0.075000014,-0.335185254,0,0,0,,0,55,55,55,1,
,,,,,,,,,,,,,,,,,,5d9312aa39412f00187c5490,2020-08-10_16h25.49.897,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.009545,1,,,,,,360,NW,"ID",33,desory,DESORY,z,1.009545,,,,,,0.075000014,-0.335185254,0,0,0,,0,56,56,299,1,
