counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.0685,,,,,,,,0.0685,0,0,6,6,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.50254,,,,,,,,0.50254,1,0,7,7,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.18344,,,,,,,,0.18344,1,0,8,8,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.181305,,,,,,,,0.181305,1,0,9,9,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.37932,,,,,,,,0.37932,0,0,10,10,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.50865,,,,,,,,0.50865,1,0,11,11,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.673005,,,,,,,,0.673005,1,0,12,12,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.60028,,,,,,,,0.60028,1,0,13,13,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.48548,,,,,,,,0.48548,1,0,14,14,2,1,1003,WORD,"ID",50,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.60631,,,,,,,,0.60631,1,0,15,15,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,space,7.467,-0.8,0.5,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.51998,,,,,,,,0.51998,1,,,,,,380,NW,UN,33,huniek,CAVORY,z,,,,,,-0.8,0.5,0,0,0,,0,0,0,379,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.16807,,,,,,,,0.16807,0,,,,,,14,WORD,"ID",33,almost,ALMOST,m,,,,,,-0.8,0.5,0,0,0,,0,1,1,13,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.364195,,,,,,,,0.364195,0,,,,,,294,NW,"ID",33,inhort,INHORT,z,,,,,,-0.8,0.5,0,0,0,,0,2,2,293,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.03657,,,,,,,,0.03657,1,,,,,,309,NW,"ID",50,amiloy,AMILOY,z,,,,,,-0.8,0.5,0,0,0,,0,3,3,308,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.09038,,,,,,,,0.09038,1,,,,,,200,WORD,UN,50,admire,BEACON,m,,,,,,-0.8,0.5,0,0,0,,0,4,4,199,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.091265,,,,,,,,0.091265,0,,,,,,233,WORD,UN,50,clumsy,NATURE,m,,,,,,-0.8,0.5,0,0,0,,0,5,5,232,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.08675,,,,,,,,0.08675,0,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,-0.8,0.5,0,0,0,,0,6,6,35,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.26777,,,,,,,,0.26777,0,,,,,,232,WORD,UN,50,nature,INJECT,m,,,,,,-0.8,0.5,0,0,0,,0,7,7,231,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.333865,,,,,,,,0.333865,1,,,,,,180,WORD,UN,33,thrive,SILENT,m,,,,,,-0.8,0.5,0,0,0,,0,8,8,179,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.11843,,,,,,,,0.11843,1,,,,,,206,WORD,UN,50,wreath,TAILOR,m,,,,,,-0.8,0.5,0,0,0,,0,9,9,205,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.014905,,,,,,,,0.014905,1,,,,,,319,NW,"ID",50,zomber,ZOMBER,z,,,,,,-0.8,0.5,0,0,0,,0,10,10,318,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.0383,,,,,,,,0.0383,0,,,,,,321,NW,"ID",50,miator,MIATOR,z,,,,,,-0.8,0.5,0,0,0,,0,11,11,320,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.00107,,,,,,,,0.00107,0,,,,,,166,WORD,UN,33,design,STARCH,m,,,,,,-0.8,0.5,0,0,0,,0,12,12,165,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.000895,,,,,,,,0.000895,0,,,,,,418,NW,UN,33,slount,SUIDLE,z,,,,,,-0.8,0.5,0,0,0,,0,13,13,417,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.086795,,,,,,,,0.086795,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,-0.8,0.5,0,0,0,,0,14,14,407,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.05034,,,,,,,,0.05034,1,,,,,,370,NW,UN,33,geiloy,SLEACT,z,,,,,,-0.8,0.5,0,0,0,,0,15,15,369,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.05392,,,,,,,,0.05392,0,,,,,,303,NW,"ID",50,fiream,FIREAM,z,,,,,,-0.8,0.5,0,0,0,,0,16,16,302,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.316215,,,,,,,,0.316215,0,,,,,,281,NW,"ID",33,melaty,MELATY,z,,,,,,-0.8,0.5,0,0,0,,0,17,17,280,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.032,,,,,,,,0.032,1,,,,,,171,WORD,UN,33,patrol,DEPART,m,,,,,,-0.8,0.5,0,0,0,,0,18,18,170,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.00139,,,,,,,,0.00139,1,,,,,,114,WORD,"ID",50,placid,PLACID,m,,,,,,-0.8,0.5,0,0,0,,0,19,19,113,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.01684,,,,,,,,0.01684,0,,,,,,451,NW,UN,50,surden,CAINKY,z,,,,,,-0.8,0.5,0,0,0,,0,20,20,450,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.300355,,,,,,,,0.300355,1,,,,,,464,NW,UN,50,whivex,CHAITE,z,,,,,,-0.8,0.5,0,0,0,,0,21,21,463,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.29854,,,,,,,,0.29854,0,,,,,,149,WORD,UN,33,random,INVADE,m,,,,,,-0.8,0.5,0,0,0,,0,22,22,148,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.30815,,,,,,,,0.30815,0,,,,,,13,WORD,"ID",33,strive,STRIVE,m,,,,,,-0.8,0.5,0,0,0,,0,23,23,12,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.519885,,,,,,,,0.519885,1,,,,,,30,WORD,"ID",33,orient,ORIENT,m,,,,,,-0.8,0.5,0,0,0,,0,24,24,29,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.21767,,,,,,,,0.21767,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,-0.8,0.5,0,0,0,,0,25,25,16,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.28182,,,,,,,,0.28182,0,,,,,,445,NW,UN,50,runamo,MINKEL,z,,,,,,-0.8,0.5,0,0,0,,0,26,26,444,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.43522,,,,,,,,0.43522,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,-0.8,0.5,0,0,0,,0,27,27,120,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.441135,,,,,,,,0.441135,1,,,,,,70,WORD,"ID",50,square,SQUARE,m,,,,,,-0.8,0.5,0,0,0,,0,28,28,69,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.341565,,,,,,,,0.341565,0,,,,,,430,NW,UN,50,funtle,CAROEY,z,,,,,,-0.8,0.5,0,0,0,,0,29,29,429,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.484165,,,,,,,,0.484165,0,,,,,,9,WORD,"ID",33,hustle,HUSTLE,m,,,,,,-0.8,0.5,0,0,0,,0,30,30,8,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.95887,,,,,,,,0.95887,1,,,,,,268,NW,"ID",33,packes,PACKES,z,,,,,,-0.8,0.5,0,0,0,,0,31,31,267,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.639715,,,,,,,,0.639715,0,,,,,,413,NW,UN,33,serbol,EQUATS,z,,,,,,-0.8,0.5,0,0,0,,0,32,32,412,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.541685,,,,,,,,0.541685,1,,,,,,152,WORD,UN,33,behold,ROCKET,m,,,,,,-0.8,0.5,0,0,0,,0,33,33,151,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.47452,,,,,,,,0.47452,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,-0.8,0.5,0,0,0,,0,34,34,26,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.815215,,,,,,,,0.815215,1,,,,,,272,NW,"ID",33,damilt,DAMILT,z,,,,,,-0.8,0.5,0,0,0,,0,35,35,271,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.55666,,,,,,,,0.55666,1,,,,,,375,NW,UN,33,iguare,YORQUE,z,,,,,,-0.8,0.5,0,0,0,,0,36,36,374,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.46651,,,,,,,,0.46651,1,,,,,,454,NW,UN,50,tondle,SCOUGE,z,,,,,,-0.8,0.5,0,0,0,,0,37,37,453,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.55185,,,,,,,,0.55185,1,,,,,,92,WORD,"ID",50,strand,STRAND,m,,,,,,-0.8,0.5,0,0,0,,0,38,38,91,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.671345,,,,,,,,0.671345,1,,,,,,476,NW,UN,50,photie,JOSTED,z,,,,,,-0.8,0.5,0,0,0,,0,39,39,475,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.488705,,,,,,,,0.488705,1,,,,,,138,WORD,UN,33,staple,MELODY,m,,,,,,-0.8,0.5,0,0,0,,0,40,40,137,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.68473,,,,,,,,0.68473,1,,,,,,399,NW,UN,33,wearox,FOURET,z,,,,,,-0.8,0.5,0,0,0,,0,41,41,398,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.66993,,,,,,,,0.66993,1,,,,,,313,NW,"ID",50,paurse,PAURSE,z,,,,,,-0.8,0.5,0,0,0,,0,42,42,312,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.535965,,,,,,,,0.535965,1,,,,,,6,WORD,"ID",33,bundle,BUNDLE,m,,,,,,-0.8,0.5,0,0,0,,0,43,43,5,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.56023,,,,,,,,0.56023,0,,,,,,220,WORD,UN,50,mascot,VOYAGE,m,,,,,,-0.8,0.5,0,0,0,,0,44,44,219,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.67419,,,,,,,,0.67419,1,,,,,,277,NW,"ID",33,petain,PETAIN,z,,,,,,-0.8,0.5,0,0,0,,0,45,45,276,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.470085,,,,,,,,0.470085,1,,,,,,67,WORD,"ID",50,policy,POLICY,m,,,,,,-0.8,0.5,0,0,0,,0,46,46,66,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.65109,,,,,,,,0.65109,1,,,,,,242,NW,"ID",33,unwert,UNWERT,z,,,,,,-0.8,0.5,0,0,0,,0,47,47,241,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.484295,,,,,,,,0.484295,1,,,,,,203,WORD,UN,50,burden,PHRASE,m,,,,,,-0.8,0.5,0,0,0,,0,48,48,202,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.702455,,,,,,,,0.702455,1,,,,,,461,NW,UN,50,absult,JUSTRE,z,,,,,,-0.8,0.5,0,0,0,,0,49,49,460,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.638905,,,,,,,,0.638905,1,,,,,,230,WORD,UN,50,export,FRINGE,m,,,,,,-0.8,0.5,0,0,0,,0,50,50,229,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.523655,,,,,,,,0.523655,1,,,,,,130,WORD,UN,33,quench,STUPID,m,,,,,,-0.8,0.5,0,0,0,,0,51,51,129,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.457445,,,,,,,,0.457445,1,,,,,,72,WORD,"ID",50,bright,BRIGHT,m,,,,,,-0.8,0.5,0,0,0,,0,52,52,71,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.046325,,,,,,,,1.046325,1,,,,,,442,NW,UN,50,dorsex,ABOUNE,z,,,,,,-0.8,0.5,0,0,0,,0,53,53,441,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.41976,,,,,,,,0.41976,1,,,,,,12,WORD,"ID",33,orange,ORANGE,m,,,,,,-0.8,0.5,0,0,0,,0,54,54,11,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.622185,,,,,,,,0.622185,1,,,,,,436,NW,UN,50,snapel,FRUTAN,z,,,,,,-0.8,0.5,0,0,0,,0,55,55,435,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.55057,,,,,,,,0.55057,1,,,,,,164,WORD,UN,33,invest,MARKET,m,,,,,,-0.8,0.5,0,0,0,,0,56,56,163,1,
,,,,,,,,,,,,,,,,,,5846c387d2be990001174c6f,2020-08-10_10h08.47.810,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.590095,,,,,,,,0.590095,1,,,,,,101,WORD,"ID",50,wrench,WRENCH,m,,,,,,-0.8,0.5,0,0,0,,0,57,57,100,1,
