counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6323,,,,,,,,0.6323,1,0,6,6,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.61398,,,,,,,,0.61398,1,0,7,7,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.54818,,,,,,,,0.54818,1,0,8,8,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.65006,,,,,,,,0.65006,1,0,9,9,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58532,,,,,,,,0.58532,1,0,10,10,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.518365,,,,,,,,0.518365,1,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.481445,,,,,,,,0.481445,0,0,12,12,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.64106,,,,,,,,0.64106,1,0,13,13,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.51508,,,,,,,,0.51508,0,0,14,14,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.56684,,,,,,,,0.56684,1,0,15,15,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,space,0.431257344,-0.485898942,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,5.516475,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.761965,,,,,,,,0.761965,1,,,,,,10,WORD,"ID",33,ethnic,ETHNIC,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,0,0,9,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.54395,,,,,,,,0.54395,1,,,,,,480,NW,UN,50,knisma,ROBULY,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,1,1,479,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66445,,,,,,,,0.66445,1,,,,,,340,NW,"ID",50,fiatch,FIATCH,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,2,2,339,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63342,,,,,,,,0.63342,1,,,,,,428,NW,UN,50,chrums,TANDLY,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,3,3,427,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.642505,,,,,,,,0.642505,1,,,,,,346,NW,"ID",50,saudic,SAUDIC,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,4,4,345,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.7332,,,,,,,,0.7332,1,,,,,,236,WORD,UN,50,poster,PIRATE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,5,5,235,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.65985,,,,,,,,0.65985,1,,,,,,410,NW,UN,33,orchin,TUNORY,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,6,6,409,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.71638,,,,,,,,0.71638,1,,,,,,115,WORD,"ID",50,guitar,GUITAR,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,7,7,114,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.69728,,,,,,,,0.69728,1,,,,,,82,WORD,"ID",50,stigma,STIGMA,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,8,8,81,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.727875,,,,,,,,0.727875,1,,,,,,199,WORD,UN,50,beacon,INVOKE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,9,9,198,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.651055,,,,,,,,0.651055,1,,,,,,367,NW,UN,33,hornal,SLIQUE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,10,10,366,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6316,,,,,,,,0.6316,1,,,,,,426,NW,UN,50,frudge,URIVEL,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,11,11,425,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.687775,,,,,,,,0.687775,1,,,,,,184,WORD,UN,50,bother,SLEAZY,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,12,12,183,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.61155,,,,,,,,0.61155,1,,,,,,429,NW,UN,50,caroey,FUNTLE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,13,13,428,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66024,,,,,,,,0.66024,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,14,14,407,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.646265,,,,,,,,0.646265,1,,,,,,384,NW,UN,33,veigma,GUESCO,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,15,15,383,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6282,,,,,,,,0.6282,1,,,,,,301,NW,"ID",50,fainch,FAINCH,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,16,16,300,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.647525,,,,,,,,0.647525,1,,,,,,221,WORD,UN,50,hinder,MASCOT,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,17,17,220,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.690525,,,,,,,,0.690525,1,,,,,,352,NW,"ID",50,tringe,TRINGE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,18,18,351,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.62552,,,,,,,,0.62552,1,,,,,,201,WORD,UN,50,factor,ADMIRE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,19,19,200,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.624265,,,,,,,,0.624265,1,,,,,,294,NW,"ID",33,inhort,INHORT,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,20,20,293,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.591985,,,,,,,,0.591985,1,,,,,,349,NW,"ID",50,asylen,ASYLEN,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,21,21,348,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66657,,,,,,,,0.66657,1,,,,,,469,NW,UN,50,crudio,PADIFS,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,22,22,468,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.642785,,,,,,,,0.642785,1,,,,,,357,NW,"ID",50,derain,DERAIN,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,23,23,356,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.69427,,,,,,,,0.69427,1,,,,,,272,NW,"ID",33,damilt,DAMILT,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,24,24,271,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.75417,,,,,,,,0.75417,1,,,,,,167,WORD,UN,33,answer,DESIGN,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,25,25,166,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.571845,,,,,,,,0.571845,1,,,,,,66,WORD,"ID",50,gospel,GOSPEL,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,26,26,65,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.73732,,,,,,,,0.73732,1,,,,,,442,NW,UN,50,dorsex,ABOUNE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,27,27,441,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.73107,,,,,,,,0.73107,1,,,,,,396,NW,UN,33,camble,FLENGY,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,28,28,395,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.66013,,,,,,,,0.66013,1,,,,,,42,WORD,"ID",33,chapel,CHAPEL,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,29,29,41,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.569805,,,,,,,,0.569805,1,,,,,,105,WORD,"ID",50,number,NUMBER,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,30,30,104,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57746,,,,,,,,0.57746,1,,,,,,306,NW,"ID",50,sounge,SOUNGE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,31,31,305,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.62083,,,,,,,,0.62083,1,,,,,,165,WORD,UN,33,starch,INVEST,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,32,32,164,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.614025,,,,,,,,0.614025,1,,,,,,381,NW,UN,33,sarley,HUNIEK,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,33,33,380,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55379,,,,,,,,0.55379,1,,,,,,132,WORD,UN,33,bleach,STRONG,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,34,34,131,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60786,,,,,,,,0.60786,1,,,,,,37,WORD,"ID",33,insult,INSULT,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,35,35,36,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.72597,,,,,,,,0.72597,1,,,,,,142,WORD,UN,33,orphan,SPRUCE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,36,36,141,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.72616,,,,,,,,0.72616,1,,,,,,255,NW,"ID",33,apight,APIGHT,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,37,37,254,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.62454,,,,,,,,0.62454,1,,,,,,214,WORD,UN,50,phobia,INTAKE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,38,38,213,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.643255,,,,,,,,0.643255,1,,,,,,458,NW,UN,50,chaite,BARCET,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,39,39,457,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.58633,,,,,,,,0.58633,1,,,,,,399,NW,UN,33,wearox,FOURET,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,40,40,398,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.662305,,,,,,,,0.662305,1,,,,,,155,WORD,UN,33,cradle,LIZARD,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,41,41,154,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57666,,,,,,,,0.57666,1,,,,,,473,NW,UN,50,hablin,CRIBLE,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,42,42,472,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56671,,,,,,,,0.56671,1,,,,,,457,NW,UN,50,barcet,WANIGH,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,43,43,456,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.54109,,,,,,,,0.54109,1,,,,,,81,WORD,"ID",50,friend,FRIEND,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,44,44,80,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58097,,,,,,,,0.58097,1,,,,,,205,WORD,UN,50,tailor,LOUNGE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,45,45,204,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.560825,,,,,,,,0.560825,1,,,,,,245,NW,"ID",33,anougs,ANOUGS,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,46,46,244,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.59147,,,,,,,,0.59147,1,,,,,,158,WORD,UN,33,detail,ISLAND,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,47,47,157,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.62736,,,,,,,,0.62736,1,,,,,,369,NW,UN,33,sleact,WRONCH,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,48,48,368,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.759105,,,,,,,,0.759105,1,,,,,,170,WORD,UN,33,depart,POUNCE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,49,49,169,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.625505,,,,,,,,0.625505,1,,,,,,230,WORD,UN,50,export,FRINGE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,50,50,229,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.621965,,,,,,,,0.621965,1,,,,,,84,WORD,"ID",50,mortal,MORTAL,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,51,51,83,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.621555,,,,,,,,0.621555,1,,,,,,389,NW,UN,33,hatrus,WITMER,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,52,52,388,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.74317,,,,,,,,0.74317,1,,,,,,448,NW,UN,50,brunge,SADENT,z,,,,,,0.431257344,-0.485898942,0,0,0,,0,53,53,447,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.62103,,,,,,,,0.62103,1,,,,,,91,WORD,"ID",50,expand,EXPAND,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,54,54,90,1,
,,,,,,,,,,,,,,,,,,5efff21045937e0f18c41b2e,2020-08-10_13h18.32.102,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.57577,,,,,,,,0.57577,1,,,,,,54,WORD,"ID",33,ramble,RAMBLE,m,,,,,,0.431257344,-0.485898942,0,0,0,,0,55,55,53,1,
