counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.44439,,,,,,,,0.44439,1,0,6,6,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63224,,,,,,,,0.63224,1,0,7,7,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.552675,,,,,,,,0.552675,1,0,8,8,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.596615,,,,,,,,0.596615,1,0,9,9,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.5697,,,,,,,,0.5697,1,0,10,10,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.54988,,,,,,,,0.54988,1,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.647185,,,,,,,,0.647185,1,0,12,12,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.62107,,,,,,,,0.62107,1,0,13,13,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.535425,,,,,,,,0.535425,1,0,14,14,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.520425,,,,,,,,0.520425,1,0,15,15,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,
,space,0.293518519,-0.439814815,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,9.51543,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.545605,,,,,,,,0.545605,1,,,,,,383,NW,UN,33,guesco,AUNGRE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,0,0,382,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.535665,,,,,,,,0.535665,1,,,,,,119,WORD,"ID",50,spider,SPIDER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,1,1,118,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.483695,,,,,,,,0.483695,1,,,,,,112,WORD,"ID",50,breath,BREATH,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,2,2,111,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.601105,,,,,,,,0.601105,1,,,,,,422,NW,UN,50,streld,ALCOUD,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,3,3,421,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.68798,,,,,,,,0.68798,1,,,,,,222,WORD,UN,50,casino,HINDER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,4,4,221,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.4966,,,,,,,,0.4966,0,,,,,,102,WORD,"ID",50,direct,DIRECT,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,5,5,101,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60352,,,,,,,,0.60352,1,,,,,,3,WORD,"ID",33,knight,KNIGHT,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,6,6,2,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.61761,,,,,,,,0.61761,1,,,,,,437,NW,UN,50,baitch,SNAPEL,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,7,7,436,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.549315,,,,,,,,0.549315,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,8,8,35,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.608235,,,,,,,,0.608235,1,,,,,,464,NW,UN,50,whivex,CHAITE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,9,9,463,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.510995,,,,,,,,0.510995,1,,,,,,126,WORD,UN,33,castle,ENOUGH,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,10,10,125,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.486395,,,,,,,,0.486395,1,,,,,,70,WORD,"ID",50,square,SQUARE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,11,11,69,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.543755,,,,,,,,0.543755,1,,,,,,228,WORD,UN,50,inject,MASTER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,12,12,227,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.482415,,,,,,,,0.482415,1,,,,,,168,WORD,UN,33,genius,ANSWER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,13,13,167,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.464875,,,,,,,,0.464875,1,,,,,,93,WORD,"ID",50,public,PUBLIC,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,14,14,92,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.66354,,,,,,,,0.66354,1,,,,,,187,WORD,UN,50,social,COURSE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,15,15,186,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.556955,,,,,,,,0.556955,1,,,,,,366,NW,UN,33,slique,TOSHEL,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,16,16,365,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.522635,,,,,,,,0.522635,1,,,,,,82,WORD,"ID",50,stigma,STIGMA,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,17,17,81,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.42876,,,,,,,,0.42876,1,,,,,,179,WORD,UN,33,silent,BASKET,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,18,18,178,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.542425,,,,,,,,0.542425,1,,,,,,441,NW,UN,50,aboune,RASTOE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,19,19,440,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.455195,,,,,,,,0.455195,1,,,,,,233,WORD,UN,50,clumsy,NATURE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,20,20,232,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.784555,,,,,,,,0.784555,1,,,,,,264,NW,"ID",33,vackel,VACKEL,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,21,21,263,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55222,,,,,,,,0.55222,1,,,,,,191,WORD,UN,50,absent,STABLE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,22,22,190,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.609635,,,,,,,,0.609635,1,,,,,,171,WORD,UN,33,patrol,DEPART,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,23,23,170,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.5553,,,,,,,,0.5553,1,,,,,,332,NW,"ID",50,vangue,VANGUE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,24,24,331,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.694735,,,,,,,,0.694735,1,,,,,,357,NW,"ID",50,derain,DERAIN,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,25,25,356,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53344,,,,,,,,0.53344,1,,,,,,60,WORD,"ID",33,pencil,PENCIL,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,26,26,59,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.74101,,,,,,,,0.74101,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,27,27,371,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.56927,,,,,,,,0.56927,1,,,,,,137,WORD,UN,33,melody,FINGER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,28,28,136,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.582075,,,,,,,,0.582075,1,,,,,,362,NW,UN,33,breali,TIREAU,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,29,29,361,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.443715,,,,,,,,0.443715,1,,,,,,162,WORD,UN,33,string,CANDLE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,30,30,161,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.533035,,,,,,,,0.533035,1,,,,,,38,WORD,"ID",33,powder,POWDER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,31,31,37,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.560705,,,,,,,,0.560705,1,,,,,,451,NW,UN,50,surden,CAINKY,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,32,32,450,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.575935,,,,,,,,0.575935,1,,,,,,257,NW,"ID",33,veniod,VENIOD,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,33,33,256,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58108,,,,,,,,0.58108,1,,,,,,74,WORD,"ID",50,plaque,PLAQUE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,34,34,73,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.521275,,,,,,,,0.521275,1,,,,,,120,WORD,"ID",50,strain,STRAIN,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,35,35,119,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.509575,,,,,,,,0.509575,1,,,,,,473,NW,UN,50,hablin,CRIBLE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,36,36,472,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45213,,,,,,,,0.45213,1,,,,,,50,WORD,"ID",33,snatch,SNATCH,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,37,37,49,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.51629,,,,,,,,0.51629,0,,,,,,345,NW,"ID",50,absend,ABSEND,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,38,38,344,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.608065,,,,,,,,0.608065,1,,,,,,169,WORD,UN,33,pounce,GENIUS,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,39,39,168,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.536235,,,,,,,,0.536235,1,,,,,,428,NW,UN,50,chrums,TANDLY,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,40,40,427,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.590475,,,,,,,,0.590475,1,,,,,,301,NW,"ID",50,fainch,FAINCH,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,41,41,300,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.48617,,,,,,,,0.48617,1,,,,,,46,WORD,"ID",33,single,SINGLE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,42,42,45,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.555945,,,,,,,,0.555945,1,,,,,,165,WORD,UN,33,starch,INVEST,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,43,43,164,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.425885,,,,,,,,0.425885,1,,,,,,100,WORD,"ID",50,carbon,CARBON,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,44,44,99,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.53728,,,,,,,,0.53728,1,,,,,,254,NW,"ID",33,varosh,VAROSH,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,45,45,253,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.75503,,,,,,,,0.75503,1,,,,,,52,WORD,"ID",33,impose,IMPOSE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,46,46,51,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.60061,,,,,,,,0.60061,1,,,,,,425,NW,UN,50,schind,FRUDGE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,47,47,424,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.68308,,,,,,,,0.68308,1,,,,,,291,NW,"ID",33,pretch,PRETCH,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,48,48,290,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.550215,,,,,,,,0.550215,1,,,,,,287,NW,"ID",33,nymbel,NYMBEL,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,49,49,286,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55137,,,,,,,,0.55137,1,,,,,,173,WORD,UN,33,turkey,SHOWER,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,50,50,172,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.431835,,,,,,,,0.431835,1,,,,,,91,WORD,"ID",50,expand,EXPAND,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,51,51,90,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.49042,,,,,,,,0.49042,1,,,,,,467,NW,UN,50,wictor,GORBIE,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,52,52,466,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.5487,,,,,,,,0.5487,1,,,,,,347,NW,"ID",50,kerift,KERIFT,z,,,,,,0.293518519,-0.439814815,0,0,0,,0,53,53,346,1,,
,,,,,,,,,,,,,,,,,,5f0be5b2bc55e434486fad66,2020-08-10_18h08.51.796,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.43551,,,,,,,,0.43551,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,,,,,,0.293518519,-0.439814815,0,0,0,,0,54,54,20,1,,
