counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.51816,,,,,,,,0.51816,1,0,6,6,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.516075,,,,,,,,0.516075,1,0,7,7,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.513115,,,,,,,,0.513115,1,0,8,8,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.633435,,,,,,,,0.633435,1,0,9,9,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.69707,,,,,,,,0.69707,1,0,10,10,14,1,1015,NW,UN,50,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.77313,,,,,,,,0.77313,1,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.716585,,,,,,,,0.716585,1,0,12,12,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.49817,,,,,,,,0.49817,1,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.566145,,,,,,,,0.566145,1,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.901005,,,,,,,,0.901005,1,0,15,15,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,space,0.350926057,-0.328703716,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,1.24767,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.26976,,,,,,,,1.26976,1,,,,,,12,WORD,"ID",33,orange,ORANGE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,0,0,11,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.738545,,,,,,,,0.738545,1,,,,,,69,WORD,"ID",50,plenty,PLENTY,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,1,1,68,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.15497,,,,,,,,1.15497,1,,,,,,388,NW,UN,33,witmer,CRAGIN,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,2,2,387,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.210055,,,,,,,,1.210055,1,,,,,,234,WORD,UN,50,lumber,CLUMSY,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,3,3,233,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.937255,,,,,,,,0.937255,1,,,,,,278,NW,"ID",33,unighs,UNIGHS,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,4,4,277,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.866755,,,,,,,,0.866755,1,,,,,,466,NW,UN,50,pebric,HOCITE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,5,5,465,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.651615,,,,,,,,0.651615,1,,,,,,22,WORD,"ID",33,jockey,JOCKEY,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,6,6,21,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58528,,,,,,,,0.58528,1,,,,,,151,WORD,UN,33,rocket,MYSTIC,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,7,7,150,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.622745,,,,,,,,0.622745,1,,,,,,394,NW,UN,33,colury,SPAQUX,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,8,8,393,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.59423,,,,,,,,0.59423,1,,,,,,156,WORD,UN,33,pastor,CRADLE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,9,9,155,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.504835,,,,,,,,0.504835,1,,,,,,179,WORD,UN,33,silent,BASKET,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,10,10,178,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.482005,,,,,,,,0.482005,1,,,,,,29,WORD,"ID",33,sketch,SKETCH,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,11,11,28,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.75643,,,,,,,,0.75643,1,,,,,,392,NW,UN,33,ganous,ROUNCY,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,12,12,391,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.866825,,,,,,,,0.866825,1,,,,,,373,NW,UN,33,injore,BIGENT,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,13,13,372,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.748755,,,,,,,,0.748755,1,,,,,,109,WORD,"ID",50,wonder,WONDER,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,14,14,108,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.84848,,,,,,,,1.84848,1,,,,,,480,NW,UN,50,knisma,ROBULY,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,15,15,479,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.814525,,,,,,,,0.814525,1,,,,,,144,WORD,UN,33,parish,SPONGE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,16,16,143,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.67625,,,,,,,,0.67625,1,,,,,,290,NW,"ID",33,splino,SPLINO,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,17,17,289,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.894415,,,,,,,,0.894415,1,,,,,,441,NW,UN,50,aboune,RASTOE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,18,18,440,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.689405,,,,,,,,0.689405,1,,,,,,223,WORD,UN,50,period,KIDNEY,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,19,19,222,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.590245,,,,,,,,0.590245,1,,,,,,469,NW,UN,50,crudio,PADIFS,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,20,20,468,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63156,,,,,,,,0.63156,1,,,,,,276,NW,"ID",33,yarmon,YARMON,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,21,21,275,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57519,,,,,,,,0.57519,1,,,,,,348,NW,"ID",50,dumple,DUMPLE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,22,22,347,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.684965,,,,,,,,0.684965,1,,,,,,232,WORD,UN,50,nature,INJECT,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,23,23,231,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.48589,,,,,,,,0.48589,1,,,,,,140,WORD,UN,33,reason,PRINCE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,24,24,139,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.537685,,,,,,,,0.537685,1,,,,,,124,WORD,UN,33,nickel,BLOUSE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,25,25,123,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.53577,,,,,,,,0.53577,1,,,,,,428,NW,UN,50,chrums,TANDLY,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,26,26,427,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.83232,,,,,,,,0.83232,1,,,,,,463,NW,UN,50,bafent,KISPEL,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,27,27,462,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.001125,,,,,,,,1.001125,1,,,,,,31,WORD,"ID",33,weapon,WEAPON,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,28,28,30,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.83196,,,,,,,,0.83196,1,,,,,,467,NW,UN,50,wictor,GORBIE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,29,29,466,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.58953,,,,,,,,0.58953,1,,,,,,339,NW,"ID",50,fachow,FACHOW,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,30,30,338,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.616845,,,,,,,,0.616845,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,31,31,16,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.98817,,,,,,,,0.98817,1,,,,,,111,WORD,"ID",50,induce,INDUCE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,32,32,110,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.072135,,,,,,,,1.072135,1,,,,,,186,WORD,UN,50,course,PORTAL,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,33,33,185,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.648575,,,,,,,,0.648575,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,34,34,371,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.751975,,,,,,,,0.751975,1,,,,,,211,WORD,UN,50,verify,INFECT,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,35,35,210,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.79834,,,,,,,,0.79834,1,,,,,,402,NW,UN,33,bruats,SYNTIC,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,36,36,401,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.546095,,,,,,,,0.546095,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,37,37,20,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.837925,,,,,,,,0.837925,1,,,,,,319,NW,"ID",50,zomber,ZOMBER,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,38,38,318,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.692775,,,,,,,,0.692775,1,,,,,,326,NW,"ID",50,iguade,IGUADE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,39,39,325,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.48766,,,,,,,,0.48766,1,,,,,,351,NW,"ID",50,tiesch,TIESCH,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,40,40,350,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.53133,,,,,,,,0.53133,0,,,,,,40,WORD,"ID",33,convey,CONVEY,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,41,41,39,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.32137,,,,,,,,1.32137,1,,,,,,345,NW,"ID",50,absend,ABSEND,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,42,42,344,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.755885,,,,,,,,0.755885,1,,,,,,350,NW,"ID",50,nagurs,NAGURS,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,43,43,349,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66569,,,,,,,,0.66569,1,,,,,,410,NW,UN,33,orchin,TUNORY,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,44,44,409,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.710355,,,,,,,,0.710355,1,,,,,,342,NW,"ID",50,randow,RANDOW,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,45,45,341,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.573195,,,,,,,,0.573195,1,,,,,,64,WORD,"ID",50,throne,THRONE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,46,46,63,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.71819,,,,,,,,0.71819,1,,,,,,389,NW,UN,33,hatrus,WITMER,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,47,47,388,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.87275,,,,,,,,0.87275,1,,,,,,139,WORD,UN,33,prince,DEBRIS,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,48,48,138,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.588335,,,,,,,,0.588335,1,,,,,,128,WORD,UN,33,marvel,SENIOR,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,49,49,127,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.75131,,,,,,,,0.75131,1,,,,,,247,NW,"ID",33,blarge,BLARGE,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,50,50,246,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.66977,,,,,,,,0.66977,1,,,,,,205,WORD,UN,50,tailor,LOUNGE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,51,51,204,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.650235,,,,,,,,0.650235,1,,,,,,146,WORD,UN,33,garlic,COUPLE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,52,52,145,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.033665,,,,,,,,1.033665,1,,,,,,294,NW,"ID",33,inhort,INHORT,z,,,,,,0.350926057,-0.328703716,0,0,0,,0,53,53,293,1,
,,,,,,,,,,,,,,,,,,5ee4aab1232e9d1b4d791bae,2020-08-10_16h23.36.107,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,1.003275,,,,,,,,1.003275,1,,,,,,24,WORD,"ID",33,praise,PRAISE,m,,,,,,0.350926057,-0.328703716,0,0,0,,0,54,54,23,1,
