counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.604,,,,,,,,0.604,1,0,6,6,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.501,,,,,,,,0.501,1,0,7,7,2,1,1003,WORD,"ID",50,almond,ALMOND,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.584,,,,,,,,0.584,1,0,8,8,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.649,,,,,,,,0.649,1,0,9,9,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.65,,,,,,,,0.65,1,0,10,10,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.685,,,,,,,,0.685,1,0,11,11,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.587,,,,,,,,0.587,1,0,12,12,14,1,1015,NW,UN,50,miaber,THRALE,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.582,,,,,,,,0.582,1,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.634,,,,,,,,0.634,1,0,14,14,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.7,,,,,,,,0.7,1,0,15,15,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,,
,space,32.823,0.117777778,-0.177777778,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.687,,,,,,,,0.687,1,,,,,,6,WORD,"ID",50,bundle,BUNDLE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,0,0,65,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.203,,,,,,,,1.203,0,,,,,,303,NW,UN,33,cludie,FIREAM,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,1,1,362,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.934,,,,,,,,0.934,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,2,2,281,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.969,,,,,,,,0.969,1,,,,,,56,WORD,"ID",50,ambush,AMBUSH,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,3,3,115,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.69,,,,,,,,0.69,1,,,,,,399,NW,UN,50,wearox,FOURET,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,4,4,458,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.886,,,,,,,,0.886,1,,,,,,1,WORD,"ID",50,fright,FRIGHT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,5,5,60,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.668,,,,,,,,0.668,1,,,,,,99,WORD,UN,33,carbon,FLUENT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,6,6,158,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,192,WORD,"ID",33,plague,PLAGUE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,7,7,11,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.622,,,,,,,,0.622,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,8,8,145,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,178,WORD,UN,50,basket,INFORM,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,9,9,237,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.668,,,,,,,,0.668,1,,,,,,263,NW,"ID",50,dolica,DOLICA,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,10,10,322,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.619,,,,,,,,0.619,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,11,11,174,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,36,WORD,"ID",50,vanish,VANISH,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,12,12,95,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.567,,,,,,,,0.567,1,,,,,,159,WORD,UN,50,violet,DETAIL,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,13,13,218,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.535,,,,,,,,0.535,1,,,,,,226,WORD,"ID",33,casino,CASINO,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,14,14,45,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.689,,,,,,,,0.689,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,15,15,253,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.735,,,,,,,,0.735,1,,,,,,398,NW,UN,50,fouret,BLUNDE,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,16,16,457,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.57,,,,,,,,0.57,1,,,,,,57,WORD,"ID",50,change,CHANGE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,17,17,116,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.541,,,,,,,,0.541,1,,,,,,44,WORD,"ID",50,danger,DANGER,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,18,18,103,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.667,,,,,,,,0.667,1,,,,,,273,NW,"ID",50,sortel,SORTEL,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,19,19,332,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.616,,,,,,,,0.616,1,,,,,,214,WORD,"ID",33,intake,INTAKE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,20,20,33,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.534,,,,,,,,0.534,1,,,,,,83,WORD,UN,33,mortal,RESULT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,21,21,142,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.641,,,,,,,,0.641,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,22,22,31,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.657,,,,,,,,0.657,1,,,,,,197,WORD,"ID",33,stream,STREAM,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,23,23,16,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.537,,,,,,,,0.537,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,24,24,122,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.6,,,,,,,,0.6,1,,,,,,230,WORD,"ID",33,fringe,FRINGE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,25,25,49,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.534,,,,,,,,0.534,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,26,26,57,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.616,,,,,,,,0.616,1,,,,,,415,NW,UN,50,pathel,HIGSTA,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,27,27,474,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.551,,,,,,,,0.551,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,28,28,159,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.501,,,,,,,,0.501,1,,,,,,33,WORD,"ID",50,butler,BUTLER,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,29,29,92,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.485,,,,,,,,0.485,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,30,30,54,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.567,,,,,,,,0.567,1,,,,,,79,WORD,UN,33,family,THEORY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,31,31,138,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.583,,,,,,,,0.583,1,,,,,,68,WORD,UN,33,plenty,FUMBLE,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,32,32,127,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.641,,,,,,,,0.641,1,,,,,,249,NW,"ID",50,batrol,BATROL,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,33,33,308,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.551,,,,,,,,0.551,1,,,,,,195,WORD,"ID",33,resign,RESIGN,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,34,34,14,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.707,,,,,,,,0.707,1,,,,,,166,WORD,UN,50,design,STARCH,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,35,35,225,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.618,,,,,,,,0.618,1,,,,,,189,WORD,"ID",33,censor,CENSOR,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,36,36,8,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.45,,,,,,,,0.45,1,,,,,,47,WORD,"ID",50,income,INCOME,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,37,37,106,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.637,,,,,,,,0.637,1,,,,,,257,NW,"ID",50,veniod,VENIOD,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,38,38,316,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.701,,,,,,,,0.701,1,,,,,,177,WORD,UN,50,inform,ADVENT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,39,39,236,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.553,,,,,,,,0.553,1,,,,,,160,WORD,UN,50,pastor,VIOLET,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,40,40,219,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.586,,,,,,,,0.586,1,,,,,,3,WORD,"ID",50,knight,KNIGHT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,41,41,62,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.724,,,,,,,,0.724,1,,,,,,360,NW,UN,33,fainch,DESORY,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,42,42,419,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.567,,,,,,,,0.567,1,,,,,,28,WORD,"ID",50,comedy,COMEDY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,43,43,87,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,69,WORD,UN,33,square,PLENTY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,44,44,128,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.642,,,,,,,,0.642,1,,,,,,7,WORD,"ID",50,anchor,ANCHOR,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,45,45,66,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.684,,,,,,,,0.684,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,46,46,258,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5,,,,,,,,0.5,1,,,,,,211,WORD,"ID",33,infect,INFECT,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,47,47,30,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.667,,,,,,,,0.667,1,,,,,,113,WORD,UN,33,placid,CHORUS,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,48,48,172,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.651,,,,,,,,0.651,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,49,49,32,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.768,,,,,,,,0.768,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,50,50,264,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.604,,,,,,,,0.604,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,51,51,29,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.833,,,,,,,,0.833,1,,,,,,293,NW,"ID",50,swance,SWANCE,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,52,52,352,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.668,,,,,,,,0.668,1,,,,,,171,WORD,UN,50,patrol,DEPART,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,53,53,230,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.703,,,,,,,,0.703,1,,,,,,262,NW,"ID",50,quilew,QUILEW,z,,,,,,0.117777778,-0.177777778,0,0,0,,0,54,54,321,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.551,,,,,,,,0.551,1,,,,,,49,WORD,"ID",50,survey,SURVEY,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,55,55,108,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.639,,,,,,,,0.639,1,,,,,,61,WORD,UN,33,region,PONDER,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,56,56,120,1,,
,,,,,,,,,,,,,,,,,,5c0da14d656168000159da7a,2020-08-10_13h20.20.779,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.638,,,,,,,,0.638,1,,,,,,179,WORD,UN,50,silent,BASKET,m,,,,,,0.117777778,-0.177777778,0,0,0,,0,57,57,238,1,,
