counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52222,,,,,,,,0.52222,1,0,6,6,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.67019,,,,,,,,0.67019,1,0,7,7,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.59402,,,,,,,,0.59402,1,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.64444,,,,,,,,0.64444,1,0,9,9,14,1,1015,NW,UN,50,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.500025,,,,,,,,0.500025,1,0,10,10,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.70543,,,,,,,,0.70543,1,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.55118,,,,,,,,0.55118,1,0,12,12,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.617935,,,,,,,,0.617935,1,0,13,13,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.55461,,,,,,,,0.55461,0,0,14,14,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.945815,,,,,,,,0.945815,1,0,15,15,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,space,13.87737,0.118518534,-0.158333343,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.89707,,,,,,,,0.89707,1,,,,,,403,NW,UN,50,cluirm,BRUATS,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,0,0,462,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.637165,,,,,,,,0.637165,1,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,1,1,133,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.613795,,,,,,,,0.613795,1,,,,,,261,NW,"ID",50,stunch,STUNCH,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,2,2,320,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.690595,,,,,,,,0.690595,1,,,,,,161,WORD,UN,50,candle,PASTOR,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,3,3,220,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.64043,,,,,,,,0.64043,1,,,,,,401,NW,UN,50,syntic,MUSTIL,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,4,4,460,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.59898,,,,,,,,0.59898,1,,,,,,474,NW,"ID",33,hablin,HABLIN,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,5,5,293,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.47121,,,,,,,,0.47121,1,,,,,,28,WORD,"ID",50,comedy,COMEDY,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,6,6,87,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.45342,,,,,,,,0.45342,0,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,7,7,25,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.715455,,,,,,,,0.715455,1,,,,,,341,NW,UN,33,randow,MYRTIE,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,8,8,400,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.57072,,,,,,,,0.57072,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,9,9,284,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.453945,,,,,,,,0.453945,1,,,,,,103,WORD,UN,33,studio,BOUNCE,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,10,10,162,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58221,,,,,,,,0.58221,1,,,,,,139,WORD,UN,50,prince,DEBRIS,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,11,11,198,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48892,,,,,,,,0.48892,1,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,12,12,34,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.478275,,,,,,,,0.478275,1,,,,,,25,WORD,"ID",50,domain,DOMAIN,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,13,13,84,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.61119,,,,,,,,0.61119,1,,,,,,218,WORD,"ID",33,shrink,SHRINK,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,14,14,37,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.578165,,,,,,,,0.578165,1,,,,,,318,NW,UN,33,zomber,REAGLY,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,15,15,377,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.591635,,,,,,,,0.591635,1,,,,,,243,NW,"ID",50,musied,MUSIED,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,16,16,302,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.500865,,,,,,,,0.500865,1,,,,,,33,WORD,"ID",50,butler,BUTLER,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,17,17,92,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.547285,,,,,,,,0.547285,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,18,18,53,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.49,,,,,,,,0.49,0,,,,,,269,NW,"ID",50,orchet,ORCHET,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,19,19,328,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52365,,,,,,,,0.52365,1,,,,,,112,WORD,UN,33,chorus,BREATH,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,20,20,171,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.720675,,,,,,,,0.720675,1,,,,,,135,WORD,UN,50,bleach,IMPORT,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,21,21,194,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54922,,,,,,,,0.54922,1,,,,,,51,WORD,"ID",50,hungry,HUNGRY,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,22,22,110,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.79746,,,,,,,,0.79746,1,,,,,,449,NW,"ID",33,brunge,BRUNGE,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,23,23,268,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.735335,,,,,,,,0.735335,1,,,,,,89,WORD,UN,33,relish,PERMIT,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,24,24,148,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54788,,,,,,,,0.54788,1,,,,,,44,WORD,"ID",50,danger,DANGER,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,25,25,103,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.58251,,,,,,,,0.58251,0,,,,,,177,WORD,UN,50,inform,ADVENT,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,26,26,236,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.63081,,,,,,,,0.63081,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,27,27,21,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.665655,,,,,,,,0.665655,1,,,,,,421,NW,"ID",33,knisma,KNISMA,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,28,28,240,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.630525,,,,,,,,0.630525,1,,,,,,154,WORD,UN,50,lizard,AUTHOR,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,29,29,213,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.531405,,,,,,,,0.531405,1,,,,,,40,WORD,"ID",50,convey,CONVEY,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,30,30,99,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.517375,,,,,,,,0.517375,1,,,,,,141,WORD,UN,50,spruce,ORPHAN,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,31,31,200,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50394,,,,,,,,0.50394,1,,,,,,22,WORD,"ID",50,jockey,JOCKEY,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,32,32,81,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4764,,,,,,,,0.4764,1,,,,,,173,WORD,UN,50,turkey,SHOWER,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,33,33,232,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.49612,,,,,,,,0.49612,1,,,,,,113,WORD,UN,33,placid,CHORUS,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,34,34,172,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.667735,,,,,,,,0.667735,1,,,,,,372,NW,UN,50,bigent,RAMILY,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,35,35,431,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.74822,,,,,,,,0.74822,1,,,,,,85,WORD,UN,33,rodent,SPRAWL,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,36,36,144,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60072,,,,,,,,0.60072,1,,,,,,308,NW,UN,33,amiloy,PSETCH,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,37,37,367,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.580975,,,,,,,,0.580975,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,38,38,156,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63153,,,,,,,,0.63153,1,,,,,,350,NW,UN,33,tiesch,NAGURS,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,39,39,409,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4681,,,,,,,,0.4681,1,,,,,,130,WORD,UN,50,quench,STUPID,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,40,40,189,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.723555,,,,,,,,0.723555,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,41,41,371,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.7504,,,,,,,,0.7504,1,,,,,,125,WORD,UN,50,enough,NICKEL,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,42,42,184,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.531965,,,,,,,,0.531965,0,,,,,,305,NW,UN,33,sounge,FORGLE,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,43,43,364,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.834625,,,,,,,,0.834625,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,44,44,411,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.46514,,,,,,,,0.46514,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,45,45,246,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.68261,,,,,,,,0.68261,1,,,,,,170,WORD,UN,50,dragon,POUNCE,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,46,46,229,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5485,,,,,,,,0.5485,1,,,,,,36,WORD,"ID",50,vanish,VANISH,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,47,47,95,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.67893,,,,,,,,0.67893,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,48,48,247,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.51863,,,,,,,,0.51863,1,,,,,,290,NW,"ID",50,splino,SPLINO,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,49,49,349,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.53338,,,,,,,,0.53338,1,,,,,,296,NW,"ID",50,beinch,BEINCH,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,50,50,355,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.65466,,,,,,,,0.65466,1,,,,,,62,WORD,UN,33,launch,REGION,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,51,51,121,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60076,,,,,,,,0.60076,1,,,,,,456,NW,"ID",33,broget,BROGET,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,52,52,275,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.44854,,,,,,,,0.44854,1,,,,,,11,WORD,"ID",50,cruise,CRUISE,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,53,53,70,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.498555,,,,,,,,0.498555,0,,,,,,143,WORD,UN,50,sponge,REASON,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,54,54,202,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.65776,,,,,,,,0.65776,1,,,,,,123,WORD,UN,50,blouse,STRIKE,m,,,,,,0.118518534,-0.158333343,0,0,0,,0,55,55,182,1,
,,,,,,,,,,,,,,,,,,5e36f37bbdc067675450705f,2020-08-10_18h10.18.389,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.61693,,,,,,,,0.61693,1,,,,,,396,NW,UN,50,camble,FLENGY,z,,,,,,0.118518534,-0.158333343,0,0,0,,0,56,56,455,1,
