counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.483315,,,,,,,,0.483315,1,0,8,8,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.555515,,,,,,,,0.555515,1,0,9,9,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.700995,,,,,,,,0.700995,1,0,10,10,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.617885,,,,,,,,0.617885,0,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.71797,,,,,,,,0.71797,1,0,12,12,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.600185,,,,,,,,0.600185,1,0,13,13,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.55747,,,,,,,,0.55747,1,0,14,14,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.66788,,,,,,,,0.66788,1,0,15,15,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,space,14.30741,0.269444444,-0.215740741,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.68469,,,,,,,,0.68469,1,,,,,,250,NW,"ID",33,milted,MILTED,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,0,0,249,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.74986,,,,,,,,0.74986,1,,,,,,326,NW,"ID",50,iguade,IGUADE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,1,1,325,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.718325,,,,,,,,0.718325,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,2,2,371,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.550405,,,,,,,,0.550405,1,,,,,,104,WORD,"ID",50,studio,STUDIO,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,3,3,103,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.934555,,,,,,,,0.934555,1,,,,,,373,NW,UN,33,injore,BIGENT,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,4,4,372,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.61791,,,,,,,,0.61791,1,,,,,,179,WORD,UN,33,silent,BASKET,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,5,5,178,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.523715,,,,,,,,0.523715,1,,,,,,32,WORD,"ID",33,buckle,BUCKLE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,6,6,31,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.617485,,,,,,,,0.617485,1,,,,,,295,NW,"ID",33,gleath,GLEATH,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,7,7,294,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.80567,,,,,,,,0.80567,1,,,,,,380,NW,UN,33,huniek,CAVORY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,8,8,379,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.6855,,,,,,,,0.6855,1,,,,,,313,NW,"ID",50,paurse,PAURSE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,9,9,312,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5326,,,,,,,,0.5326,1,,,,,,30,WORD,"ID",33,orient,ORIENT,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,10,10,29,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.55761,,,,,,,,0.55761,1,,,,,,40,WORD,"ID",33,convey,CONVEY,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,11,11,39,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65139,,,,,,,,0.65139,1,,,,,,477,NW,UN,50,acrise,PHOTIE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,12,12,476,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.66864,,,,,,,,0.66864,1,,,,,,50,WORD,"ID",33,snatch,SNATCH,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,13,13,49,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.601085,,,,,,,,0.601085,1,,,,,,403,NW,UN,33,cluirm,BRUATS,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,14,14,402,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.518385,,,,,,,,0.518385,1,,,,,,4,WORD,"ID",33,trench,TRENCH,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,15,15,3,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63421,,,,,,,,0.63421,1,,,,,,311,NW,"ID",50,sproly,SPROLY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,16,16,310,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.833965,,,,,,,,0.833965,1,,,,,,138,WORD,UN,33,staple,MELODY,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,17,17,137,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.585575,,,,,,,,0.585575,1,,,,,,143,WORD,UN,33,sponge,REASON,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,18,18,142,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.77205,,,,,,,,0.77205,1,,,,,,346,NW,"ID",50,saudic,SAUDIC,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,19,19,345,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.46786,,,,,,,,0.46786,1,,,,,,90,WORD,"ID",50,relish,RELISH,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,20,20,89,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.522175,,,,,,,,0.522175,1,,,,,,68,WORD,"ID",50,fumble,FUMBLE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,21,21,67,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.484215,,,,,,,,0.484215,1,,,,,,71,WORD,"ID",50,garden,GARDEN,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,22,22,70,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.600035,,,,,,,,0.600035,1,,,,,,5,WORD,"ID",33,plunge,PLUNGE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,23,23,4,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60175,,,,,,,,0.60175,1,,,,,,424,NW,UN,50,urivel,PRAILE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,24,24,423,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5859,,,,,,,,0.5859,1,,,,,,233,WORD,UN,50,clumsy,NATURE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,25,25,232,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.56777,,,,,,,,0.56777,1,,,,,,280,NW,"ID",33,curbol,CURBOL,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,26,26,279,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.751305,,,,,,,,0.751305,1,,,,,,423,NW,UN,50,praile,STRELD,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,27,27,422,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63327,,,,,,,,0.63327,1,,,,,,434,NW,UN,50,impurb,PITROM,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,28,28,433,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.70374,,,,,,,,0.70374,1,,,,,,421,NW,UN,50,alcoud,KNISMA,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,29,29,420,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.602585,,,,,,,,0.602585,1,,,,,,361,NW,UN,33,tireau,PAUCHE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,30,30,360,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48359,,,,,,,,0.48359,1,,,,,,62,WORD,"ID",50,region,REGION,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,31,31,61,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.70414,,,,,,,,0.70414,1,,,,,,139,WORD,UN,33,prince,DEBRIS,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,32,32,138,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58415,,,,,,,,0.58415,1,,,,,,238,WORD,UN,50,grumpy,FLOWER,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,33,33,237,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.56811,,,,,,,,0.56811,1,,,,,,148,WORD,UN,33,invade,CUSTOM,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,34,34,147,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.806645,,,,,,,,0.806645,0,,,,,,357,NW,"ID",50,derain,DERAIN,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,35,35,356,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.568215,,,,,,,,0.568215,1,,,,,,131,WORD,UN,33,strong,QUENCH,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,36,36,130,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58489,,,,,,,,0.58489,1,,,,,,29,WORD,"ID",33,sketch,SKETCH,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,37,37,28,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.615525,,,,,,,,0.615525,1,,,,,,82,WORD,"ID",50,stigma,STIGMA,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,38,38,81,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.501555,,,,,,,,0.501555,1,,,,,,119,WORD,"ID",50,spider,SPIDER,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,39,39,118,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.56867,,,,,,,,0.56867,1,,,,,,479,NW,UN,50,josted,LOBUSH,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,40,40,478,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.61902,,,,,,,,0.61902,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,41,41,120,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.83891,,,,,,,,0.83891,1,,,,,,452,NW,UN,50,bolvis,SURDEN,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,42,42,451,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.65602,,,,,,,,0.65602,1,,,,,,195,WORD,UN,50,credit,RESIGN,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,43,43,194,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.718055,,,,,,,,0.718055,1,,,,,,198,WORD,UN,50,invoke,WICKED,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,44,44,197,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65684,,,,,,,,0.65684,1,,,,,,382,NW,UN,33,aungre,SARLEY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,45,45,381,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.666315,,,,,,,,0.666315,1,,,,,,366,NW,UN,33,slique,TOSHEL,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,46,46,365,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.66731,,,,,,,,0.66731,1,,,,,,353,NW,"ID",50,clurey,CLUREY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,47,47,352,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.699765,,,,,,,,0.699765,1,,,,,,319,NW,"ID",50,zomber,ZOMBER,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,48,48,318,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.668565,,,,,,,,0.668565,1,,,,,,318,NW,"ID",50,reagly,REAGLY,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,49,49,317,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.600865,,,,,,,,0.600865,1,,,,,,135,WORD,UN,33,chrome,IMPORT,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,50,50,134,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.53727,,,,,,,,0.53727,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,51,51,16,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63481,,,,,,,,0.63481,1,,,,,,253,NW,"ID",33,resait,RESAIT,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,52,52,252,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.56524,,,,,,,,0.56524,1,,,,,,48,WORD,"ID",33,walnut,WALNUT,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,53,53,47,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.940285,,,,,,,,0.940285,1,,,,,,425,NW,UN,50,schind,FRUDGE,z,,,,,,0.269444444,-0.215740741,0,0,0,,0,54,54,424,1,
,,,,,,,,,,,,,,,,,,5d86c09df681a1001a8dddc8,2020-08-10_10h48.12.110,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.66884,,,,,,,,0.66884,1,,,,,,182,WORD,UN,50,basket,WINTER,m,,,,,,0.269444444,-0.215740741,0,0,0,,0,55,55,181,1,
