counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.55136,,,,,,,,0.55136,1,0,6,6,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,1.848695,,,,,,,,1.848695,0,0,7,7,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.81205,,,,,,,,0.81205,1,0,8,8,10,1,1011,NW,"ID",50,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.08258,,,,,,,,1.08258,1,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.046315,,,,,,,,1.046315,1,0,10,10,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.789065,,,,,,,,0.789065,1,0,11,11,2,1,1003,WORD,"ID",50,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.031735,,,,,,,,1.031735,1,0,12,12,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.79724,,,,,,,,0.79724,1,0,13,13,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.71231,,,,,,,,0.71231,1,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.91189,,,,,,,,0.91189,1,0,15,15,3,1,1004,WORD,"ID",50,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,space,30.771995,0.128703719,-0.177777844,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.2196,,,,,,,,1.2196,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,0,0,212,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.654365,,,,,,,,0.654365,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,1,1,43,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.03101,,,,,,,,1.03101,1,,,,,,244,NW,UN,50,anougs,EATRIC,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,2,2,423,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.64006,,,,,,,,0.64006,1,,,,,,2,WORD,UN,50,knight,BRIDGE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,3,3,181,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.681395,,,,,,,,0.681395,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,4,4,51,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.764865,,,,,,,,0.764865,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,5,5,398,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.747895,,,,,,,,0.747895,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,6,6,286,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.99811,,,,,,,,0.99811,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,7,7,271,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.730665,,,,,,,,0.730665,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,8,8,50,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.581385,,,,,,,,0.581385,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,9,9,191,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.814435,,,,,,,,0.814435,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,10,10,436,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.98146,,,,,,,,0.98146,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,11,11,257,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58136,,,,,,,,0.58136,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,12,12,74,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.639705,,,,,,,,0.639705,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,13,13,9,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.671555,,,,,,,,0.671555,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,14,14,386,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.15509,,,,,,,,1.15509,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,15,15,294,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.73122,,,,,,,,0.73122,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,16,16,392,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.83347,,,,,,,,0.83347,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,17,17,123,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.72175,,,,,,,,0.72175,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,18,18,293,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.67447,,,,,,,,0.67447,1,,,,,,415,NW,"ID",50,higsta,HIGSTA,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,19,19,354,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.76502,,,,,,,,0.76502,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,20,20,157,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.771475,,,,,,,,0.771475,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,21,21,361,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.715415,,,,,,,,0.715415,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,22,22,134,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.983825,,,,,,,,0.983825,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,23,23,233,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.60112,,,,,,,,0.60112,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,24,24,58,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.649945,,,,,,,,0.649945,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,25,25,66,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65776,,,,,,,,0.65776,1,,,,,,383,NW,"ID",50,aungre,AUNGRE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,26,26,322,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.92181,,,,,,,,0.92181,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,27,27,282,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.73808,,,,,,,,0.73808,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,28,28,266,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.065215,,,,,,,,1.065215,1,,,,,,382,NW,"ID",50,sarley,SARLEY,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,29,29,321,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.548275,,,,,,,,0.548275,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,30,30,27,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48809,,,,,,,,0.48809,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,31,31,69,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63088,,,,,,,,0.63088,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,32,32,413,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.01494,,,,,,,,1.01494,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,33,33,252,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.49848,,,,,,,,1.49848,1,,,,,,261,NW,UN,50,quilew,STUNCH,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,34,34,440,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.451965,,,,,,,,0.451965,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,35,35,144,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.830945,,,,,,,,0.830945,1,,,,,,368,NW,"ID",50,hornal,HORNAL,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,36,36,307,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.831255,,,,,,,,1.831255,1,,,,,,268,NW,UN,50,orchet,PACKES,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,37,37,447,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.13083,,,,,,,,1.13083,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,38,38,411,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.948235,,,,,,,,0.948235,1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,39,39,93,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.870695,,,,,,,,0.870695,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,40,40,179,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.565375,,,,,,,,0.565375,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,41,41,48,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.798025,,,,,,,,0.798025,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,42,42,237,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.67012,,,,,,,,0.67012,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,43,43,268,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.687605,,,,,,,,0.687605,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,44,44,245,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.53282,,,,,,,,0.53282,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,45,45,217,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52146,,,,,,,,0.52146,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,46,46,10,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.71833,,,,,,,,0.71833,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,47,47,243,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.22174,,,,,,,,1.22174,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,48,48,391,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.04979,,,,,,,,1.04979,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,49,49,114,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.74816,,,,,,,,0.74816,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,50,50,90,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.350705,,,,,,,,1.350705,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,51,51,129,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.576045,,,,,,,,0.576045,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,52,52,67,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.622215,,,,,,,,0.622215,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,0.128703719,-0.177777844,0,0,0,,0,53,53,188,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.88903,,,,,,,,0.88903,1,,,,,,362,NW,"ID",50,tireau,TIREAU,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,54,54,301,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.939835,,,,,,,,0.939835,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,55,55,395,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.816555,,,,,,,,0.816555,1,,,,,,286,NW,UN,50,nymbel,RELDON,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,56,56,465,1,
,,,,,,,,,,,,,,,,,,5ebf22d18258381b86086132,2020-08-10_17h47.02.780,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.59024,,,,,,,,0.59024,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,,,,,,0.128703719,-0.177777844,0,0,0,,0,57,57,442,1,
