counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.70178,,,,,,,,0.70178,1,0,6,6,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.948255,,,,,,,,0.948255,1,0,7,7,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.87051,,,,,,,,0.87051,1,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.614235,,,,,,,,0.614235,1,0,9,9,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.22172,,,,,,,,1.22172,1,0,10,10,11,1,1012,NW,"ID",50,rashet,RASHET,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.95488,,,,,,,,0.95488,1,0,11,11,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.67773,,,,,,,,0.67773,1,0,12,12,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.599665,,,,,,,,0.599665,1,0,13,13,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.76593,,,,,,,,0.76593,0,0,14,14,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.74376,,,,,,,,0.74376,1,0,15,15,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,
,space,19.731425,0.275925926,-0.230555556,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.748655,,,,,,,,0.748655,1,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,0,0,466,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.695035,,,,,,,,0.695035,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,1,1,379,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.0559,,,,,,,,1.0559,1,,,,,,299,NW,UN,50,yarion,STURCH,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,2,2,478,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.139055,,,,,,,,1.139055,0,,,,,,395,NW,"ID",50,colury,COLURY,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,3,3,334,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.482645,,,,,,,,1.482645,1,,,,,,399,NW,"ID",50,fouret,FOURET,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,4,4,338,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.81115,,,,,,,,0.81115,1,,,,,,166,WORD,"ID",50,starch,STARCH,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,5,5,105,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.649035,,,,,,,,0.649035,1,,,,,,20,WORD,UN,50,simple,BREAST,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,6,6,199,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.57905,,,,,,,,0.57905,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,7,7,160,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.04646,,,,,,,,1.04646,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,8,8,370,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.06578,,,,,,,,1.06578,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,9,9,229,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.92297,,,,,,,,0.92297,1,,,,,,377,NW,"ID",50,injore,INJORE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,10,10,316,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.303805,,,,,,,,1.303805,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,11,11,383,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.35309,,,,,,,,1.35309,0,,,,,,271,NW,UN,50,damilt,AUBRID,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,12,12,450,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.652015,,,,,,,,0.652015,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,13,13,51,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.75856,,,,,,,,0.75856,1,,,,,,288,NW,UN,50,starby,YACEUP,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,14,14,467,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.70255,,,,,,,,0.70255,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,15,15,154,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.754625,,,,,,,,0.754625,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,16,16,234,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,1.137765,,,,,,,,1.137765,0,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,17,17,166,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.632105,,,,,,,,0.632105,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,18,18,32,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58986,,,,,,,,0.58986,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,19,19,138,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.584485,,,,,,,,0.584485,1,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,20,20,194,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,1.09892,,,,,,,,1.09892,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,21,21,116,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.56233,,,,,,,,0.56233,1,,,,,,41,WORD,UN,50,chapel,SPRING,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,22,22,220,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.550455,,,,,,,,0.550455,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,23,23,128,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65806,,,,,,,,0.65806,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,24,24,270,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5174,,,,,,,,0.5174,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,25,25,23,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.610245,,,,,,,,0.610245,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,26,26,165,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.850835,,,,,,,,0.850835,1,,,,,,246,NW,UN,50,blarge,PIATON,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,27,27,425,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.97342,,,,,,,,0.97342,1,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,28,28,318,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.22808,,,,,,,,1.22808,0,,,,,,461,NW,UN,33,absult,JUSTRE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,29,29,400,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.60776,,,,,,,,0.60776,1,,,,,,56,WORD,UN,50,change,AMBUSH,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,30,30,235,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.528745,,,,,,,,0.528745,1,,,,,,28,WORD,UN,50,sketch,COMEDY,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,31,31,207,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.70855,,,,,,,,0.70855,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,32,32,333,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.07716,,,,,,,,1.07716,0,,,,,,289,NW,UN,50,splino,STARBY,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,33,33,468,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.17123,,,,,,,,1.17123,1,,,,,,388,NW,"ID",50,cragin,CRAGIN,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,34,34,327,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.6493,,,,,,,,0.6493,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,35,35,226,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.63622,,,,,,,,0.63622,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,36,36,19,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.116485,,,,,,,,1.116485,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,37,37,403,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.973165,,,,,,,,0.973165,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,38,38,289,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.66701,,,,,,,,0.66701,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,39,39,114,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.605595,,,,,,,,0.605595,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,40,40,34,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.67833,,,,,,,,0.67833,1,,,,,,179,WORD,"ID",50,basket,BASKET,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,41,41,118,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.85302,,,,,,,,0.85302,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,42,42,161,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.73618,,,,,,,,0.73618,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,43,43,266,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.559525,,,,,,,,0.559525,1,,,,,,126,WORD,"ID",50,enough,ENOUGH,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,44,44,65,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.51069,,,,,,,,1.51069,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,45,45,364,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.632155,,,,,,,,0.632155,1,,,,,,62,WORD,"ID",33,region,REGION,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,46,46,1,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.582355,,,,,,,,0.582355,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,47,47,5,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.517525,,,,,,,,0.517525,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,48,48,66,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.10562,,,,,,,,1.10562,1,,,,,,277,NW,UN,50,unighs,PETAIN,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,49,49,456,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.56241,,,,,,,,0.56241,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,50,50,217,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.089635,,,,,,,,1.089635,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,51,51,405,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.710585,,,,,,,,0.710585,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,52,52,163,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.84919,,,,,,,,0.84919,1,,,,,,300,NW,UN,50,smenco,YARION,z,,,,,,0.275925926,-0.230555556,0,0,0,,0,53,53,479,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.660045,,,,,,,,0.660045,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,54,54,13,1,,
,,,,,,,,,,,,,,,,,,5f2d9bac4a634e09294684c9,2020-08-10_15h29.13.085,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.607645,,,,,,,,0.607645,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,0.275925926,-0.230555556,0,0,0,,0,55,55,41,1,,
