counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.66659,,,,,,,,0.66659,1,0,9,9,7,1,1008,WORD,UN,50,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.70332,,,,,,,,0.70332,1,0,10,10,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.519975,,,,,,,,0.519975,1,0,11,11,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.60259,,,,,,,,0.60259,1,0,12,12,6,1,1007,WORD,UN,50,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.836875,,,,,,,,0.836875,1,0,13,13,15,1,1016,NW,UN,50,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.621135,,,,,,,,0.621135,0,0,14,14,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.793735,,,,,,,,0.793735,1,0,15,15,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,
,space,13.544595,0.753381894,-0.160770031,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.7112,,,,,,,,0.7112,1,,,,,,8,WORD,"ID",50,abrupt,ABRUPT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,0,0,67,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.74084,,,,,,,,0.74084,1,,,,,,366,NW,UN,50,slique,TOSHEL,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,1,1,425,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.67495,,,,,,,,0.67495,1,,,,,,184,WORD,"ID",33,sleazy,SLEAZY,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,2,2,3,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.62353,,,,,,,,0.62353,1,,,,,,288,NW,"ID",50,yaceup,YACEUP,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,3,3,347,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.625135,,,,,,,,0.625135,1,,,,,,472,NW,"ID",33,cigney,CIGNEY,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,4,4,291,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52697,,,,,,,,0.52697,1,,,,,,166,WORD,UN,50,design,STARCH,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,5,5,225,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.524195,,,,,,,,0.524195,0,,,,,,345,NW,UN,33,saudic,ABSEND,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,6,6,404,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.532975,,,,,,,,0.532975,1,,,,,,240,WORD,"ID",33,forest,FOREST,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,7,7,59,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.668095,,,,,,,,0.668095,1,,,,,,355,NW,UN,33,othnis,ZINGLY,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,8,8,414,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.525505,,,,,,,,0.525505,1,,,,,,51,WORD,"ID",50,hungry,HUNGRY,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,9,9,110,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.7582,,,,,,,,0.7582,0,,,,,,268,NW,"ID",50,packes,PACKES,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,10,10,327,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.25653,,,,,,,,1.25653,1,,,,,,365,NW,UN,50,toshel,GUAIRT,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,11,11,424,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.85033,,,,,,,,0.85033,1,,,,,,448,NW,"ID",33,sadent,SADENT,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,12,12,267,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.646085,,,,,,,,0.646085,0,,,,,,211,WORD,"ID",33,infect,INFECT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,13,13,30,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.82814,,,,,,,,0.82814,1,,,,,,468,NW,"ID",33,wictor,WICTOR,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,14,14,287,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.532395,,,,,,,,0.532395,1,,,,,,118,WORD,UN,33,spider,FLIGHT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,15,15,177,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.68393,,,,,,,,0.68393,1,,,,,,246,NW,"ID",50,piaton,PIATON,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,16,16,305,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.62634,,,,,,,,0.62634,1,,,,,,155,WORD,UN,50,cradle,LIZARD,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,17,17,214,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.62907,,,,,,,,0.62907,1,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,18,18,136,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.76374,,,,,,,,0.76374,0,,,,,,328,NW,UN,33,yarike,BROAKE,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,19,19,387,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.238775,,,,,,,,1.238775,1,,,,,,410,NW,UN,50,orchin,TUNORY,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,20,20,469,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.777435,,,,,,,,0.777435,1,,,,,,319,NW,UN,33,jockal,ZOMBER,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,21,21,378,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60649,,,,,,,,0.60649,1,,,,,,361,NW,UN,50,tireau,PAUCHE,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,22,22,420,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.666985,,,,,,,,0.666985,0,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,23,23,263,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.695355,,,,,,,,0.695355,1,,,,,,242,NW,"ID",50,unwert,UNWERT,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,24,24,301,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.64212,,,,,,,,0.64212,0,,,,,,318,NW,UN,33,zomber,REAGLY,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,25,25,377,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.589765,,,,,,,,0.589765,1,,,,,,92,WORD,UN,33,public,STRAND,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,26,26,151,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.59561,,,,,,,,0.59561,1,,,,,,113,WORD,UN,33,placid,CHORUS,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,27,27,172,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.48601,,,,,,,,0.48601,1,,,,,,60,WORD,"ID",50,pencil,PENCIL,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,28,28,119,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50504,,,,,,,,0.50504,1,,,,,,57,WORD,"ID",50,change,CHANGE,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,29,29,116,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.589795,,,,,,,,0.589795,1,,,,,,214,WORD,"ID",33,intake,INTAKE,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,30,30,33,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.61739,,,,,,,,0.61739,1,,,,,,412,NW,UN,50,equats,JILUER,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,31,31,471,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.72339,,,,,,,,0.72339,0,,,,,,127,WORD,UN,50,senior,CASTLE,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,32,32,186,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.857475,,,,,,,,0.857475,1,,,,,,422,NW,"ID",33,alcoud,ALCOUD,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,33,33,241,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.60232,,,,,,,,0.60232,1,,,,,,203,WORD,"ID",33,phrase,PHRASE,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,34,34,22,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.71783,,,,,,,,0.71783,1,,,,,,243,NW,"ID",50,musied,MUSIED,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,35,35,302,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.6164,,,,,,,,0.6164,1,,,,,,296,NW,"ID",50,beinch,BEINCH,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,36,36,355,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.645775,,,,,,,,0.645775,1,,,,,,180,WORD,UN,50,thrive,SILENT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,37,37,239,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.635205,,,,,,,,0.635205,1,,,,,,201,WORD,"ID",33,admire,ADMIRE,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,38,38,20,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.72001,,,,,,,,0.72001,1,,,,,,307,NW,UN,33,psetch,KIRAFE,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,39,39,366,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.87216,,,,,,,,0.87216,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,40,40,247,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65605,,,,,,,,0.65605,1,,,,,,263,NW,"ID",50,dolica,DOLICA,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,41,41,322,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.76396,,,,,,,,0.76396,1,,,,,,221,WORD,"ID",33,mascot,MASCOT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,42,42,40,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.660285,,,,,,,,0.660285,1,,,,,,287,NW,"ID",50,nymbel,NYMBEL,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,43,43,346,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.705285,,,,,,,,0.705285,0,,,,,,374,NW,UN,50,yorque,SLIANT,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,44,44,433,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.9507,,,,,,,,0.9507,1,,,,,,327,NW,UN,33,broake,PLENAC,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,45,45,386,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.943775,,,,,,,,0.943775,1,,,,,,114,WORD,UN,33,guitar,PLACID,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,46,46,173,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.85031,,,,,,,,0.85031,1,,,,,,409,NW,UN,50,tunory,ELOPIA,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,47,47,468,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.8351,,,,,,,,0.8351,1,,,,,,416,NW,UN,50,earoud,PATHEL,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,48,48,475,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.716495,,,,,,,,0.716495,1,,,,,,131,WORD,UN,50,strong,QUENCH,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,49,49,190,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.685015,,,,,,,,0.685015,1,,,,,,84,WORD,UN,33,strand,MORTAL,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,50,50,143,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.794195,,,,,,,,0.794195,1,,,,,,261,NW,"ID",50,stunch,STUNCH,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,51,51,320,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.77106,,,,,,,,0.77106,1,,,,,,104,WORD,UN,33,number,STUDIO,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,52,52,163,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.58824,,,,,,,,0.58824,1,,,,,,48,WORD,"ID",50,walnut,WALNUT,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,53,53,107,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.676365,,,,,,,,0.676365,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,,,,,,0.753381894,-0.160770031,0,0,0,,0,54,54,32,1,,
,,,,,,,,,,,,,,,,,,5e7902515312ee4a99c22e53,2020-08-10_18h18.48.419,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.630855,,,,,,,,0.630855,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.753381894,-0.160770031,0,0,0,,0,55,55,388,1,,
