counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68453,,,,,,,,0.68453,1,0,6,6,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584695,,,,,,,,0.584695,1,0,7,7,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.618495,,,,,,,,0.618495,1,0,8,8,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55495,,,,,,,,0.55495,1,0,9,9,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.592165,,,,,,,,0.592165,1,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651955,,,,,,,,0.651955,1,0,11,11,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.725815,,,,,,,,0.725815,1,0,12,12,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601045,,,,,,,,0.601045,1,0,13,13,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78505,,,,,,,,0.78505,1,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5723,,,,,,,,0.5723,1,0,15,15,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,space,6.79203,0.174074074,-0.10462963,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.667425,,,,,,,,0.667425,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,0,0,334,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.74219,,,,,,,,0.74219,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,1,1,388,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.664945,,,,,,,,0.664945,1,,,,,,200,WORD,UN,33,admire,BEACON,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,2,2,139,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76426,,,,,,,,0.76426,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,3,3,247,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61586,,,,,,,,0.61586,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,4,4,168,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65079,,,,,,,,0.65079,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,5,5,162,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54719,,,,,,,,0.54719,1,,,,,,147,WORD,"ID",16,garlic,GARLIC,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,6,6,86,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81207,,,,,,,,0.81207,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,7,7,359,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.550595,,,,,,,,0.550595,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,8,8,32,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.10133,,,,,,,,1.10133,1,,,,,,251,NW,UN,16,stapod,LUPICT,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,9,9,430,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.634175,,,,,,,,0.634175,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,10,10,202,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.00716,,,,,,,,1.00716,1,,,,,,87,WORD,"ID",33,filter,FILTER,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,11,11,26,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.692145,,,,,,,,0.692145,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,12,12,166,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.778795,,,,,,,,0.778795,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,13,13,345,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.567695,,,,,,,,0.567695,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,14,14,2,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.90624,,,,,,,,0.90624,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,15,15,384,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.88474,,,,,,,,0.88474,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,16,16,241,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.99045,,,,,,,,0.99045,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,17,17,413,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.501035,,,,,,,,0.501035,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,18,18,220,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5688,,,,,,,,0.5688,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,19,19,61,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56869,,,,,,,,0.56869,1,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,20,20,109,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.681305,,,,,,,,0.681305,0,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,21,21,258,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.745485,,,,,,,,0.745485,1,,,,,,148,WORD,"ID",16,custom,CUSTOM,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,22,22,87,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6546,,,,,,,,0.6546,1,,,,,,171,WORD,"ID",16,depart,DEPART,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,23,23,110,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.6546,-1,,,,,,367,NW,"ID",16,slique,SLIQUE,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,24,24,306,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.500555,,,,,,,,0.500555,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,25,25,188,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.852245,,,,,,,,0.852245,0,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,26,26,370,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.884335,,,,,,,,0.884335,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,27,27,296,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.602,,,,,,,,0.602,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,28,28,47,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.018115,,,,,,,,1.018115,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,29,29,79,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56756,,,,,,,,0.56756,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,30,30,97,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.65063,,,,,,,,0.65063,0,,,,,,250,NW,UN,16,lupict,MILTED,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,31,31,429,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.928975,,,,,,,,0.928975,0,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,32,32,364,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.9589,,,,,,,,0.9589,1,,,,,,396,NW,"ID",16,flengy,FLENGY,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,33,33,335,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.618055,,,,,,,,0.618055,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,34,34,395,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.91941,,,,,,,,0.91941,0,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,35,35,372,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.952195,,,,,,,,0.952195,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,36,36,392,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.855895,,,,,,,,0.855895,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,37,37,245,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63435,,,,,,,,0.63435,1,,,,,,134,WORD,"ID",16,staple,STAPLE,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,38,38,73,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.634515,,,,,,,,0.634515,1,,,,,,276,NW,UN,16,petain,YARMON,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,39,39,455,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75253,,,,,,,,0.75253,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,40,40,278,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70204,,,,,,,,0.70204,1,,,,,,136,WORD,"ID",16,bleach,BLEACH,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,41,41,75,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.751395,,,,,,,,0.751395,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,42,42,375,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49971,,,,,,,,0.49971,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,43,43,54,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.62878,,,,,,,,0.62878,0,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,44,44,476,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84227,,,,,,,,0.84227,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,45,45,309,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.575245,,,,,,,,0.575245,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,46,46,11,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.706565,,,,,,,,0.706565,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,47,47,382,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.77477,,,,,,,,0.77477,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,48,48,135,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.01903,,,,,,,,1.01903,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,49,49,45,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75259,,,,,,,,0.75259,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,50,50,273,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.0021,,,,,,,,1.0021,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,51,51,396,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70093,,,,,,,,0.70093,1,,,,,,48,WORD,UN,16,survey,WALNUT,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,52,52,227,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78525,,,,,,,,0.78525,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,,,,,,0.174074074,-0.10462963,0,0,0,,0,53,53,294,1,
,,,,,,,,,,,,,,,,,,5f4e0155cf03293db269f873,2020-11-26_17h10.10.057,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.651325,,,,,,,,0.651325,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,0.174074074,-0.10462963,0,0,0,,0,54,54,137,1,
