counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.813505,,,,,,,,0.813505,1,0,6,6,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.83002,,,,,,,,0.83002,1,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.689005,,,,,,,,0.689005,1,0,8,8,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.92059,,,,,,,,0.92059,1,0,9,9,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57507,,,,,,,,0.57507,1,0,10,10,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.571525,,,,,,,,0.571525,1,0,11,11,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.6355,,,,,,,,0.6355,1,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.80718,,,,,,,,0.80718,1,0,13,13,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.587675,,,,,,,,0.587675,1,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.95851,,,,,,,,0.95851,1,0,15,15,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,space,0.141666667,-0.217592593,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,13.9158,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63461,,,,,,,,0.63461,1,,,,,,16,WORD,"ID",33,faucet,FAUCET,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,0,0,15,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.5006,,,,,,,,0.5006,1,,,,,,157,WORD,UN,33,island,DRAGON,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,1,1,156,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.74406,,,,,,,,0.74406,1,,,,,,392,NW,UN,33,ganous,ROUNCY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,2,2,391,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.67774,,,,,,,,0.67774,1,,,,,,351,NW,"ID",16,tiesch,TIESCH,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,3,3,350,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.559175,,,,,,,,0.559175,1,,,,,,36,WORD,"ID",33,vanish,VANISH,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,4,4,35,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.754445,,,,,,,,0.754445,1,,,,,,422,NW,UN,16,streld,ALCOUD,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,5,5,421,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.605695,,,,,,,,0.605695,1,,,,,,203,WORD,UN,16,burden,PHRASE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,6,6,202,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.528925,,,,,,,,0.528925,1,,,,,,191,WORD,UN,16,absent,STABLE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,7,7,190,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53422,,,,,,,,0.53422,1,,,,,,228,WORD,UN,16,inject,MASTER,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,8,8,227,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62649,,,,,,,,0.62649,1,,,,,,211,WORD,UN,16,verify,INFECT,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,9,9,210,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.71783,,,,,,,,0.71783,1,,,,,,339,NW,"ID",16,fachow,FACHOW,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,10,10,338,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.90666,,,,,,,,0.90666,1,,,,,,388,NW,UN,33,witmer,CRAGIN,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,11,11,387,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.900095,,,,,,,,0.900095,1,,,,,,433,NW,UN,16,pitrom,DRANCE,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,12,12,432,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.747075,,,,,,,,0.747075,1,,,,,,384,NW,UN,33,veigma,GUESCO,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,13,13,383,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.655425,,,,,,,,0.655425,1,,,,,,20,WORD,"ID",33,breast,BREAST,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,14,14,19,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.838875,,,,,,,,0.838875,1,,,,,,400,NW,UN,33,mustil,WEAROX,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,15,15,399,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.92915,,,,,,,,0.92915,1,,,,,,309,NW,"ID",16,amiloy,AMILOY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,16,16,308,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.711305,,,,,,,,0.711305,1,,,,,,177,WORD,UN,33,inform,ADVENT,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,17,17,176,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68264,,,,,,,,0.68264,1,,,,,,406,NW,UN,33,suiver,NOUPLY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,18,18,405,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.499485,,,,,,,,0.499485,1,,,,,,28,WORD,"ID",33,comedy,COMEDY,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,19,19,27,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.7032,,,,,,,,0.7032,1,,,,,,362,NW,UN,33,breali,TIREAU,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,20,20,361,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.703085,,,,,,,,0.703085,1,,,,,,90,WORD,"ID",16,relish,RELISH,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,21,21,89,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.83078,,,,,,,,0.83078,1,,,,,,311,NW,"ID",16,sproly,SPROLY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,22,22,310,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.6666,,,,,,,,0.6666,1,,,,,,395,NW,UN,33,flengy,COLURY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,23,23,394,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.600135,,,,,,,,0.600135,1,,,,,,96,WORD,"ID",16,ignore,IGNORE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,24,24,95,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.6805,,,,,,,,0.6805,1,,,,,,478,NW,UN,16,lobush,ACRISE,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,25,25,477,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.725915,,,,,,,,0.725915,0,,,,,,348,NW,"ID",16,dumple,DUMPLE,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,26,26,347,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.566175,,,,,,,,0.566175,1,,,,,,447,NW,UN,16,sadent,GIRCUE,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,27,27,446,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.61086,,,,,,,,0.61086,1,,,,,,343,NW,"ID",16,aimosy,AIMOSY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,28,28,342,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62624,,,,,,,,0.62624,1,,,,,,34,WORD,"ID",33,jungle,JUNGLE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,29,29,33,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.714855,,,,,,,,0.714855,1,,,,,,23,WORD,"ID",33,wealth,WEALTH,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,30,30,22,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.723595,,,,,,,,0.723595,1,,,,,,317,NW,"ID",16,worbal,WORBAL,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,31,31,316,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.598575,,,,,,,,0.598575,1,,,,,,261,NW,"ID",33,stunch,STUNCH,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,32,32,260,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.723515,,,,,,,,0.723515,0,,,,,,260,NW,"ID",33,unject,UNJECT,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,33,33,259,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.903875,,,,,,,,0.903875,1,,,,,,354,NW,"ID",16,virlex,VIRLEX,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,34,34,353,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.6428,,,,,,,,0.6428,1,,,,,,146,WORD,UN,33,garlic,COUPLE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,35,35,145,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.949455,,,,,,,,0.949455,1,,,,,,322,NW,"ID",16,slanch,SLANCH,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,36,36,321,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.66169,,,,,,,,0.66169,1,,,,,,67,WORD,"ID",16,policy,POLICY,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,37,37,66,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.600795,,,,,,,,0.600795,1,,,,,,52,WORD,"ID",33,impose,IMPOSE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,38,38,51,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.563495,,,,,,,,0.563495,1,,,,,,218,WORD,UN,16,bucket,SHRINK,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,39,39,217,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59548,,,,,,,,0.59548,1,,,,,,123,WORD,UN,33,enough,STRIKE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,40,40,122,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.894605,,,,,,,,0.894605,1,,,,,,448,NW,UN,16,brunge,SADENT,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,41,41,447,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59794,,,,,,,,0.59794,1,,,,,,81,WORD,"ID",16,friend,FRIEND,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,42,42,80,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63058,,,,,,,,0.63058,1,,,,,,108,WORD,"ID",16,reckon,RECKON,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,43,43,107,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54065,,,,,,,,0.54065,1,,,,,,150,WORD,UN,33,mystic,RANDOM,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,44,44,149,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.46455,,,,,,,,0.46455,1,,,,,,13,WORD,"ID",33,strive,STRIVE,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,45,45,12,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.72211,,,,,,,,0.72211,0,,,,,,212,WORD,UN,16,squeal,VERIFY,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,46,46,211,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.725795,,,,,,,,0.725795,1,,,,,,263,NW,"ID",33,dolica,DOLICA,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,47,47,262,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.681075,,,,,,,,0.681075,1,,,,,,102,WORD,"ID",16,direct,DIRECT,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,48,48,101,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.766555,,,,,,,,0.766555,0,,,,,,432,NW,UN,16,drance,LUNKER,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,49,49,431,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.65155,,,,,,,,0.65155,1,,,,,,390,NW,UN,33,theldy,HATRUS,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,50,50,389,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.619275,,,,,,,,0.619275,1,,,,,,286,NW,"ID",33,reldon,RELDON,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,51,51,285,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.7581,,,,,,,,0.7581,1,,,,,,472,NW,UN,16,crible,CIGNEY,z,,,,,,0.141666667,-0.217592593,0,0,0,,0,52,52,471,1,
,,,,,,,,,,,,,,,,,,5f12a59abbb7d320699d062f,2020-11-26_15h57.40.166,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.789245,,,,,,,,0.789245,1,,,,,,7,WORD,"ID",33,anchor,ANCHOR,m,,,,,,0.141666667,-0.217592593,0,0,0,,0,53,53,6,1,
