counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.776965,,,,,,,,0.776965,1,0,6,6,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.696925,,,,,,,,0.696925,1,0,7,7,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.79788,,,,,,,,0.79788,1,0,8,8,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.8171,,,,,,,,0.8171,1,0,9,9,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.690435,,,,,,,,0.690435,0,0,10,10,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.885175,,,,,,,,0.885175,1,0,11,11,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.634285,,,,,,,,0.634285,1,0,12,12,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.83955,,,,,,,,0.83955,1,0,13,13,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.728115,,,,,,,,0.728115,1,0,14,14,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.188375,,,,,,,,1.188375,1,0,15,15,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,
,space,6.64723,-0.134259248,0.237962959,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81932,,,,,,,,0.81932,1,,,,,,376,NW,UN,33,sliant,IGUARE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,0,0,375,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69541,,,,,,,,0.69541,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,1,1,26,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7613,,,,,,,,0.7613,1,,,,,,195,WORD,UN,16,credit,RESIGN,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,2,2,194,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71202,,,,,,,,0.71202,1,,,,,,479,NW,UN,16,josted,LOBUSH,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,3,3,478,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.11533,,,,,,,,0.11533,1,,,,,,222,WORD,UN,16,casino,HINDER,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,4,4,221,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.762105,,,,,,,,0.762105,1,,,,,,411,NW,UN,33,jiluer,ORCHIN,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,5,5,410,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.623065,,,,,,,,0.623065,0,,,,,,221,WORD,UN,16,hinder,MASCOT,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,6,6,220,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.801665,,,,,,,,0.801665,1,,,,,,320,NW,"ID",16,jockal,JOCKAL,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,7,7,319,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66424,,,,,,,,0.66424,1,,,,,,287,NW,"ID",33,nymbel,NYMBEL,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,8,8,286,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64657,,,,,,,,0.64657,1,,,,,,58,WORD,"ID",33,foster,FOSTER,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,9,9,57,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.538115,,,,,,,,0.538115,1,,,,,,371,NW,UN,33,ramily,GEILOY,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,10,10,370,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.013605,,,,,,,,1.013605,1,,,,,,396,NW,UN,33,camble,FLENGY,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,11,11,395,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64912,,,,,,,,0.64912,1,,,,,,192,WORD,UN,16,object,PLAGUE,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,12,12,191,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.72901,,,,,,,,0.72901,1,,,,,,205,WORD,UN,16,tailor,LOUNGE,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,13,13,204,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.79934,,,,,,,,0.79934,1,,,,,,1,WORD,"ID",33,fright,FRIGHT,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,14,14,0,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.98073,,,,,,,,0.98073,1,,,,,,293,NW,"ID",33,swance,SWANCE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,15,15,292,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7621,,,,,,,,0.7621,1,,,,,,117,WORD,"ID",16,branch,BRANCH,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,16,16,116,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.2658,,,,,,,,1.2658,1,,,,,,77,WORD,"ID",16,racket,RACKET,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,17,17,76,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.321605,,,,,,,,1.321605,1,,,,,,250,NW,"ID",33,milted,MILTED,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,18,18,249,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8496,,,,,,,,0.8496,1,,,,,,444,NW,UN,16,minkel,JAUNCE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,19,19,443,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.68193,,,,,,,,0.68193,1,,,,,,63,WORD,"ID",16,launch,LAUNCH,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,20,20,62,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86504,,,,,,,,0.86504,1,,,,,,466,NW,UN,16,pebric,HOCITE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,21,21,465,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.74541,,,,,,,,0.74541,1,,,,,,217,WORD,UN,16,shrink,LIQUOR,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,22,22,216,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.625915,,,,,,,,0.625915,1,,,,,,446,NW,UN,16,gircue,RUNAMO,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,23,23,445,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.905765,,,,,,,,0.905765,1,,,,,,328,NW,"ID",16,broake,BROAKE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,24,24,327,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601225,,,,,,,,0.601225,1,,,,,,238,WORD,UN,16,grumpy,FLOWER,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,25,25,237,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.585395,,,,,,,,0.585395,1,,,,,,108,WORD,"ID",16,reckon,RECKON,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,26,26,107,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62152,,,,,,,,0.62152,1,,,,,,301,NW,"ID",16,fainch,FAINCH,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,27,27,300,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8257,,,,,,,,0.8257,1,,,,,,255,NW,"ID",33,apight,APIGHT,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,28,28,254,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.16362,,,,,,,,1.16362,1,,,,,,285,NW,"ID",33,prudge,PRUDGE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,29,29,284,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61515,,,,,,,,0.61515,1,,,,,,44,WORD,"ID",33,danger,DANGER,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,30,30,43,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.672485,,,,,,,,0.672485,1,,,,,,369,NW,UN,33,sleact,WRONCH,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,31,31,368,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.766335,,,,,,,,0.766335,1,,,,,,440,NW,UN,16,cainky,SARIDE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,32,32,439,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84613,,,,,,,,0.84613,1,,,,,,367,NW,UN,33,hornal,SLIQUE,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,33,33,366,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.814125,,,,,,,,0.814125,1,,,,,,116,WORD,"ID",16,tumble,TUMBLE,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,34,34,115,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6637,,,,,,,,0.6637,1,,,,,,379,NW,UN,33,cavory,AUTING,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,35,35,378,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.749595,,,,,,,,0.749595,0,,,,,,225,WORD,UN,16,kidney,VULGAR,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,36,36,224,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6526,,,,,,,,0.6526,1,,,,,,131,WORD,UN,33,strong,QUENCH,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,37,37,130,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.570905,,,,,,,,0.570905,1,,,,,,67,WORD,"ID",16,policy,POLICY,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,38,38,66,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.664565,,,,,,,,0.664565,1,,,,,,172,WORD,UN,33,shower,PATROL,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,39,39,171,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81896,,,,,,,,0.81896,1,,,,,,392,NW,UN,33,ganous,ROUNCY,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,40,40,391,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.129965,,,,,,,,1.129965,1,,,,,,321,NW,"ID",16,miator,MIATOR,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,41,41,320,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86334,,,,,,,,0.86334,1,,,,,,416,NW,UN,33,earoud,PATHEL,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,42,42,415,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.721565,,,,,,,,0.721565,1,,,,,,86,WORD,"ID",16,rodent,RODENT,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,43,43,85,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.87221,,,,,,,,0.87221,0,,,,,,85,WORD,"ID",16,sprawl,SPRAWL,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,44,44,84,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.736545,,,,,,,,0.736545,1,,,,,,25,WORD,"ID",33,domain,DOMAIN,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,45,45,24,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76937,,,,,,,,0.76937,1,,,,,,82,WORD,"ID",16,stigma,STIGMA,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,46,46,81,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.649585,,,,,,,,0.649585,1,,,,,,158,WORD,UN,33,detail,ISLAND,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,47,47,157,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.632235,,,,,,,,0.632235,1,,,,,,75,WORD,"ID",16,trophy,TROPHY,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,48,48,74,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54927,,,,,,,,0.54927,1,,,,,,18,WORD,"ID",33,humble,HUMBLE,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,49,49,17,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.467225,,,,,,,,0.467225,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,50,50,16,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56202,,,,,,,,0.56202,1,,,,,,235,WORD,UN,16,pirate,GRUMPY,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,51,51,234,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.67012,,,,,,,,0.67012,1,,,,,,381,NW,UN,33,sarley,HUNIEK,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,52,52,380,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7288,,,,,,,,0.7288,1,,,,,,198,WORD,UN,16,invoke,WICKED,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,53,53,197,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81281,,,,,,,,0.81281,1,,,,,,249,NW,"ID",33,batrol,BATROL,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,54,54,248,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.583055,,,,,,,,0.583055,1,,,,,,200,WORD,UN,16,admire,BEACON,m,,,,,,-0.134259248,0.237962959,0,0,0,,0,55,55,199,1
,,,,,,,,,,,,,,,,,,5f243ced1993820009875c12,2020-11-25_16h36.09.381,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.62836,,,,,,,,0.62836,1,,,,,,472,NW,UN,16,crible,CIGNEY,z,,,,,,-0.134259248,0.237962959,0,0,0,,0,56,56,471,1
