counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.830145,,,,,,,,0.830145,1,0,6,6,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.466415,,,,,,,,0.466415,0,0,7,7,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.831755,,,,,,,,0.831755,1,0,8,8,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71854,,,,,,,,0.71854,1,0,9,9,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.569555,,,,,,,,0.569555,1,0,10,10,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6508,,,,,,,,0.6508,1,0,11,11,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.697565,,,,,,,,0.697565,1,0,12,12,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61252,,,,,,,,0.61252,1,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.663825,,,,,,,,0.663825,1,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.688695,,,,,,,,0.688695,1,0,15,15,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,space,3.773505,0.052083333,-0.2265625,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.952345,,,,,,,,0.952345,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,0,0,154,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.787775,,,,,,,,0.787775,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,1,1,313,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69782,,,,,,,,0.69782,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,2,2,89,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.599045,,,,,,,,0.599045,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,3,3,362,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633685,,,,,,,,0.633685,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,4,4,21,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.670105,,,,,,,,0.670105,1,,,,,,166,WORD,"ID",16,starch,STARCH,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,5,5,105,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.630525,,,,,,,,0.630525,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,6,6,312,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.462095,,,,,,,,0.462095,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,7,7,273,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55029,,,,,,,,0.55029,1,,,,,,17,WORD,UN,16,humble,CHARGE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,8,8,196,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584655,,,,,,,,0.584655,1,,,,,,129,WORD,"ID",16,marvel,MARVEL,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,9,9,68,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53618,,,,,,,,0.53618,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,10,10,159,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.784865,,,,,,,,0.784865,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,11,11,79,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78461,,,,,,,,0.78461,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,12,12,391,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.501895,,,,,,,,0.501895,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,13,13,309,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.434695,,,,,,,,0.434695,1,,,,,,259,NW,UN,16,unject,SOUDAL,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,14,14,438,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.437495,,,,,,,,0.437495,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,15,15,341,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53498,,,,,,,,0.53498,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,16,16,267,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.4689,,,,,,,,0.4689,1,,,,,,451,NW,UN,33,surden,CAINKY,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,17,17,390,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55137,,,,,,,,0.55137,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,18,18,42,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58437,,,,,,,,0.58437,1,,,,,,376,NW,"ID",16,iguare,IGUARE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,19,19,315,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.80063,,,,,,,,0.80063,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,20,20,282,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58443,,,,,,,,0.58443,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,21,21,191,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55259,,,,,,,,0.55259,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,22,22,289,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.618375,,,,,,,,0.618375,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,23,23,290,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.817575,,,,,,,,0.817575,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,24,24,23,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56852,,,,,,,,0.56852,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,25,25,373,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.550465,,,,,,,,0.550465,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,26,26,436,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.50134,,,,,,,,0.50134,0,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,27,27,147,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.51905,,,,,,,,0.51905,0,,,,,,283,NW,UN,16,shaple,VERALF,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,28,28,462,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71769,,,,,,,,0.71769,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,29,29,74,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56806,,,,,,,,0.56806,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,30,30,164,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.451415,,,,,,,,0.451415,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,31,31,127,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55142,,,,,,,,0.55142,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,32,32,148,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.884255,,,,,,,,0.884255,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,33,33,356,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584435,,,,,,,,0.584435,1,,,,,,14,WORD,UN,16,orange,ALMOST,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,34,34,193,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68448,,,,,,,,0.68448,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,35,35,368,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.464055,,,,,,,,0.464055,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,36,36,445,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.714135,,,,,,,,0.714135,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,37,37,54,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.047635,,,,,,,,1.047635,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,38,38,432,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.780775,,,,,,,,0.780775,1,,,,,,20,WORD,UN,16,simple,BREAST,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,39,39,199,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.048095,,,,,,,,1.048095,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,40,40,386,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.85193,,,,,,,,0.85193,1,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,41,41,109,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71662,,,,,,,,0.71662,1,,,,,,42,WORD,UN,16,tongue,CHAPEL,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,42,42,221,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.604695,,,,,,,,0.604695,1,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,43,43,333,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64871,,,,,,,,0.64871,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,44,44,157,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.23284,,,,,,,,1.23284,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,45,45,271,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.604535,,,,,,,,0.604535,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,46,46,206,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.702375,,,,,,,,0.702375,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,47,47,424,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.51555,,,,,,,,0.51555,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,48,48,298,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.451995,,,,,,,,0.451995,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,49,49,347,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70053,,,,,,,,0.70053,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,50,50,34,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.667415,,,,,,,,0.667415,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,51,51,155,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.43101,,,,,,,,0.43101,1,,,,,,144,WORD,"ID",16,sponge,SPONGE,m,,,,,,0.052083333,-0.2265625,0,0,0,,0,52,52,83,1,
,,,,,,,,,,,,,,,,,,5e09ffd8fa3d102a583771c1,2020-11-27_11h10.02.855,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.452835,,,,,,,,0.452835,0,,,,,,397,NW,"ID",16,camble,CAMBLE,z,,,,,,0.052083333,-0.2265625,0,0,0,,0,53,53,336,1,
