counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.695855,,,,,,,,0.695855,1,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.549775,,,,,,,,0.549775,1,0,7,7,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.628525,,,,,,,,0.628525,1,0,8,8,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.613155,,,,,,,,0.613155,1,0,9,9,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.613855,,,,,,,,0.613855,1,0,10,10,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.746435,,,,,,,,0.746435,1,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.729925,,,,,,,,0.729925,1,0,12,12,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.79515,,,,,,,,0.79515,1,0,13,13,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.595915,,,,,,,,0.595915,1,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.86982,,,,,,,,0.86982,0,0,15,15,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,space,0.04296875,-0.41015625,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,4.131825,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.569205,,,,,,,,0.569205,1,,,,,,347,NW,"ID",16,kerift,KERIFT,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,0,0,346,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.690215,,,,,,,,0.690215,1,,,,,,314,NW,"ID",16,sprine,SPRINE,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,1,1,313,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.58002,,,,,,,,0.58002,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,2,2,20,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.604125,,,,,,,,0.604125,1,,,,,,30,WORD,"ID",33,orient,ORIENT,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,3,3,29,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.604545,,,,,,,,0.604545,1,,,,,,168,WORD,UN,33,genius,ANSWER,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,4,4,167,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56278,,,,,,,,0.56278,1,,,,,,262,NW,"ID",33,quilew,QUILEW,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,5,5,261,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.52387,,,,,,,,0.52387,1,,,,,,112,WORD,"ID",16,breath,BREATH,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,6,6,111,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51363,,,,,,,,0.51363,1,,,,,,47,WORD,"ID",33,income,INCOME,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,7,7,46,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.564015,,,,,,,,0.564015,1,,,,,,451,NW,UN,16,surden,CAINKY,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,8,8,450,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55584,,,,,,,,0.55584,1,,,,,,150,WORD,UN,33,mystic,RANDOM,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,9,9,149,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.601645,,,,,,,,0.601645,1,,,,,,405,NW,UN,33,nouply,FLUMNI,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,10,10,404,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.65394,,,,,,,,0.65394,1,,,,,,385,NW,UN,33,ancust,VEIGMA,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,11,11,384,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58168,,,,,,,,0.58168,1,,,,,,446,NW,UN,16,gircue,RUNAMO,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,12,12,445,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.553125,,,,,,,,0.553125,1,,,,,,15,WORD,"ID",33,amount,AMOUNT,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,13,13,14,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.59825,,,,,,,,0.59825,1,,,,,,416,NW,UN,33,earoud,PATHEL,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,14,14,415,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.63995,,,,,,,,0.63995,1,,,,,,340,NW,"ID",16,fiatch,FIATCH,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,15,15,339,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.554185,,,,,,,,0.554185,1,,,,,,197,WORD,UN,16,wicked,STREAM,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,16,16,196,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.64806,,,,,,,,0.64806,1,,,,,,13,WORD,"ID",33,strive,STRIVE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,17,17,12,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.66974,,,,,,,,0.66974,1,,,,,,291,NW,"ID",33,pretch,PRETCH,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,18,18,290,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.486065,,,,,,,,0.486065,1,,,,,,135,WORD,UN,33,chrome,IMPORT,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,19,19,134,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53889,,,,,,,,0.53889,1,,,,,,60,WORD,"ID",33,pencil,PENCIL,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,20,20,59,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.613855,,,,,,,,0.613855,1,,,,,,272,NW,"ID",33,damilt,DAMILT,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,21,21,271,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.663435,,,,,,,,0.663435,1,,,,,,206,WORD,UN,16,wreath,TAILOR,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,22,22,205,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60465,,,,,,,,0.60465,1,,,,,,456,NW,UN,16,wanigh,BROGET,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,23,23,455,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.513615,,,,,,,,0.513615,1,,,,,,231,WORD,UN,16,mother,EXPORT,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,24,24,230,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60197,,,,,,,,0.60197,1,,,,,,366,NW,UN,33,slique,TOSHEL,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,25,25,365,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.578865,,,,,,,,0.578865,1,,,,,,6,WORD,"ID",33,bundle,BUNDLE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,26,26,5,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.699035,,,,,,,,0.699035,1,,,,,,260,NW,"ID",33,unject,UNJECT,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,27,27,259,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.569095,,,,,,,,0.569095,1,,,,,,343,NW,"ID",16,aimosy,AIMOSY,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,28,28,342,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51676,,,,,,,,0.51676,1,,,,,,181,WORD,UN,16,winter,GLANCE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,29,29,180,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.552615,,,,,,,,0.552615,1,,,,,,415,NW,UN,33,pathel,HIGSTA,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,30,30,414,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60394,,,,,,,,0.60394,1,,,,,,440,NW,UN,16,cainky,SARIDE,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,31,31,439,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.623805,,,,,,,,0.623805,1,,,,,,458,NW,UN,16,chaite,BARCET,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,32,32,457,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.600755,,,,,,,,0.600755,1,,,,,,384,NW,UN,33,veigma,GUESCO,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,33,33,383,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.625525,,,,,,,,0.625525,1,,,,,,302,NW,"ID",16,miluer,MILUER,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,34,34,301,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.497855,,,,,,,,0.497855,1,,,,,,12,WORD,"ID",33,orange,ORANGE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,35,35,11,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60199,,,,,,,,0.60199,1,,,,,,75,WORD,"ID",16,trophy,TROPHY,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,36,36,74,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.636185,,,,,,,,0.636185,1,,,,,,320,NW,"ID",16,jockal,JOCKAL,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,37,37,319,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.5141,,,,,,,,0.5141,1,,,,,,174,WORD,UN,33,fabric,TURKEY,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,38,38,173,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53703,,,,,,,,0.53703,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,39,39,26,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.637175,,,,,,,,0.637175,0,,,,,,156,WORD,UN,33,pastor,CRADLE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,40,40,155,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.580315,,,,,,,,0.580315,0,,,,,,345,NW,"ID",16,absend,ABSEND,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,41,41,344,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55061,,,,,,,,0.55061,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,42,42,120,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.547095,,,,,,,,0.547095,1,,,,,,339,NW,"ID",16,fachow,FACHOW,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,43,43,338,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53471,,,,,,,,0.53471,1,,,,,,113,WORD,"ID",16,chorus,CHORUS,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,44,44,112,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.566785,,,,,,,,0.566785,1,,,,,,326,NW,"ID",16,iguade,IGUADE,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,45,45,325,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.59748,,,,,,,,0.59748,1,,,,,,264,NW,"ID",33,vackel,VACKEL,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,46,46,263,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.71388,,,,,,,,0.71388,1,,,,,,397,NW,UN,33,blunde,CAMBLE,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,47,47,396,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.578915,,,,,,,,0.578915,1,,,,,,201,WORD,UN,16,factor,ADMIRE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,48,48,200,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.614265,,,,,,,,0.614265,1,,,,,,225,WORD,UN,16,kidney,VULGAR,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,49,49,224,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54,,,,,,,,0.54,1,,,,,,77,WORD,"ID",16,racket,RACKET,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,50,50,76,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.6321,,,,,,,,0.6321,1,,,,,,102,WORD,"ID",16,direct,DIRECT,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,51,51,101,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.547735,,,,,,,,0.547735,1,,,,,,109,WORD,"ID",16,wonder,WONDER,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,52,52,108,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53631,,,,,,,,0.53631,1,,,,,,34,WORD,"ID",33,jungle,JUNGLE,m,,,,,,0.04296875,-0.41015625,0,0,0,,0,53,53,33,1,
,,,,,,,,,,,,,,,,,,569298838d93fe000dfa033c,2020-11-27_10h07.40.884,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.663835,,,,,,,,0.663835,1,,,,,,431,NW,UN,16,lunker,CHRUMS,z,,,,,,0.04296875,-0.41015625,0,0,0,,0,54,54,430,1,
