counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.73498,1,0,6,6,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,0.73498,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.597285,0,0,7,7,13,1,1014,NW,UN,33,winfer,ROUPET,z,0.597285,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.66576,0,0,8,8,8,1,1009,NW,"ID",33,aslert,ASLERT,z,0.66576,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.70047,0,0,9,9,11,1,1012,NW,"ID",16,rashet,RASHET,z,0.70047,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.66087,1,0,10,10,2,1,1003,WORD,"ID",16,almond,ALMOND,m,0.66087,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.954305,1,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,0.954305,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.67889,1,0,12,12,12,1,1013,NW,UN,33,adveil,SPRINY,z,0.67889,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.740725,1,0,13,13,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,0.740725,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.608575,1,0,14,14,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,0.608575,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.56243,1,0,15,15,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,0.56243,,,,,,,,,,,,,,,,,
,space,15.25327,0.247222239,-0.200925993,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.755145,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,0.755145,,,,,,0.247222239,-0.200925993,0,0,0,,0,0,0,343,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.67292,1,,,,,,47,WORD,UN,16,walnut,INCOME,m,0.67292,,,,,,0.247222239,-0.200925993,0,0,0,,0,1,1,226,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.579275,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,0.579275,,,,,,0.247222239,-0.200925993,0,0,0,,0,2,2,117,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.730465,1,,,,,,271,NW,UN,16,damilt,AUBRID,z,0.730465,,,,,,0.247222239,-0.200925993,0,0,0,,0,3,3,450,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.673395,0,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,0.673395,,,,,,0.247222239,-0.200925993,0,0,0,,0,4,4,331,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.66934,1,,,,,,227,WORD,UN,33,master,SELDOM,m,0.66934,,,,,,0.247222239,-0.200925993,0,0,0,,0,5,5,166,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.768255,0,,,,,,160,WORD,"ID",16,violet,VIOLET,m,0.768255,,,,,,0.247222239,-0.200925993,0,0,0,,0,6,6,99,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.2762,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,1.2762,,,,,,0.247222239,-0.200925993,0,0,0,,0,7,7,404,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.70141,0,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.70141,,,,,,0.247222239,-0.200925993,0,0,0,,0,8,8,419,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.901875,1,,,,,,180,WORD,"ID",16,silent,SILENT,m,0.901875,,,,,,0.247222239,-0.200925993,0,0,0,,0,9,9,119,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.743745,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,0.743745,,,,,,0.247222239,-0.200925993,0,0,0,,0,10,10,293,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.614555,0,,,,,,410,NW,"ID",16,tunory,TUNORY,z,0.614555,,,,,,0.247222239,-0.200925993,0,0,0,,0,11,11,349,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.798095,0,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,0.798095,,,,,,0.247222239,-0.200925993,0,0,0,,0,12,12,285,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.666355,1,,,,,,246,NW,UN,16,blarge,PIATON,z,0.666355,,,,,,0.247222239,-0.200925993,0,0,0,,0,13,13,425,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.543385,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,0.543385,,,,,,0.247222239,-0.200925993,0,0,0,,0,14,14,72,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63832,1,,,,,,20,WORD,UN,16,simple,BREAST,m,0.63832,,,,,,0.247222239,-0.200925993,0,0,0,,0,15,15,199,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.7279,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,0.7279,,,,,,0.247222239,-0.200925993,0,0,0,,0,16,16,294,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.872455,0,,,,,,474,NW,UN,33,acrise,HABLIN,z,0.872455,,,,,,0.247222239,-0.200925993,0,0,0,,0,17,17,413,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.699745,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,0.699745,,,,,,0.247222239,-0.200925993,0,0,0,,0,18,18,156,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65521,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.65521,,,,,,0.247222239,-0.200925993,0,0,0,,0,19,19,134,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.621425,1,,,,,,9,WORD,UN,16,bridge,HUSTLE,m,0.621425,,,,,,0.247222239,-0.200925993,0,0,0,,0,20,20,188,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.557355,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,0.557355,,,,,,0.247222239,-0.200925993,0,0,0,,0,21,21,93,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.61638,1,,,,,,273,NW,UN,16,fumblo,SORTEL,z,0.61638,,,,,,0.247222239,-0.200925993,0,0,0,,0,22,22,452,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.705175,0,,,,,,243,NW,UN,16,eatric,MUSIED,z,0.705175,,,,,,0.247222239,-0.200925993,0,0,0,,0,23,23,422,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.731165,1,,,,,,378,NW,"ID",16,shrile,SHRILE,z,0.731165,,,,,,0.247222239,-0.200925993,0,0,0,,0,24,24,317,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.568285,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,0.568285,,,,,,0.247222239,-0.200925993,0,0,0,,0,25,25,30,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.662045,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,0.662045,,,,,,0.247222239,-0.200925993,0,0,0,,0,26,26,326,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.531445,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,0.531445,,,,,,0.247222239,-0.200925993,0,0,0,,0,27,27,42,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.61049,0,,,,,,186,WORD,UN,33,course,PORTAL,m,0.61049,,,,,,0.247222239,-0.200925993,0,0,0,,0,28,28,125,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.629935,0,,,,,,475,NW,UN,33,josted,PEBRIC,z,0.629935,,,,,,0.247222239,-0.200925993,0,0,0,,0,29,29,414,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.655175,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,0.655175,,,,,,0.247222239,-0.200925993,0,0,0,,0,30,30,457,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.582605,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.582605,,,,,,0.247222239,-0.200925993,0,0,0,,0,31,31,57,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.16633,1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,1.16633,,,,,,0.247222239,-0.200925993,0,0,0,,0,32,32,242,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.84973,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,0.84973,,,,,,0.247222239,-0.200925993,0,0,0,,0,33,33,304,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.855085,0,,,,,,4,WORD,UN,16,plunge,TRENCH,m,0.855085,,,,,,0.247222239,-0.200925993,0,0,0,,0,34,34,183,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.688255,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,0.688255,,,,,,0.247222239,-0.200925993,0,0,0,,0,35,35,201,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.84781,1,,,,,,255,NW,UN,16,inlors,APIGHT,z,0.84781,,,,,,0.247222239,-0.200925993,0,0,0,,0,36,36,434,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.84483,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,0.84483,,,,,,0.247222239,-0.200925993,0,0,0,,0,37,37,359,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.78199,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,0.78199,,,,,,0.247222239,-0.200925993,0,0,0,,0,38,38,311,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,1.18168,0,,,,,,59,WORD,UN,16,pencil,SPLINT,m,1.18168,,,,,,0.247222239,-0.200925993,0,0,0,,0,39,39,238,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.831495,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.831495,,,,,,0.247222239,-0.200925993,0,0,0,,0,40,40,127,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.721465,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.721465,,,,,,0.247222239,-0.200925993,0,0,0,,0,41,41,34,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63348,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,0.63348,,,,,,0.247222239,-0.200925993,0,0,0,,0,42,42,168,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.731525,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,0.731525,,,,,,0.247222239,-0.200925993,0,0,0,,0,43,43,347,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.648785,1,,,,,,161,WORD,"ID",16,pastor,PASTOR,m,0.648785,,,,,,0.247222239,-0.200925993,0,0,0,,0,44,44,100,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.88561,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.88561,,,,,,0.247222239,-0.200925993,0,0,0,,0,45,45,23,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.91837,1,,,,,,284,NW,UN,16,prudge,SHAPLE,z,0.91837,,,,,,0.247222239,-0.200925993,0,0,0,,0,46,46,463,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.661325,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,0.661325,,,,,,0.247222239,-0.200925993,0,0,0,,0,47,47,14,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.956715,1,,,,,,291,NW,UN,16,ablint,PRETCH,z,0.956715,,,,,,0.247222239,-0.200925993,0,0,0,,0,48,48,470,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.94063,1,,,,,,24,WORD,UN,16,domain,PRAISE,m,0.94063,,,,,,0.247222239,-0.200925993,0,0,0,,0,49,49,203,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.713885,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.713885,,,,,,0.247222239,-0.200925993,0,0,0,,0,50,50,52,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.755395,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,0.755395,,,,,,0.247222239,-0.200925993,0,0,0,,0,51,51,248,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.749135,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,0.749135,,,,,,0.247222239,-0.200925993,0,0,0,,0,52,52,402,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71152,1,,,,,,434,NW,UN,33,impurb,PITROM,z,0.71152,,,,,,0.247222239,-0.200925993,0,0,0,,0,53,53,373,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.7181,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,0.7181,,,,,,0.247222239,-0.200925993,0,0,0,,0,54,54,409,1,
