counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.59663,,,,,,,,0.59663,1,0,6,6,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.63184,,,,,,,,0.63184,1,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.44092,,,,,,,,0.44092,0,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.58396,,,,,,,,0.58396,0,0,9,9,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.71752,,,,,,,,0.71752,1,0,10,10,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.615525,,,,,,,,0.615525,1,0,11,11,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.52962,,,,,,,,0.52962,1,0,12,12,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.501825,,,,,,,,0.501825,1,0,13,13,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.40168,,,,,,,,0.40168,1,0,14,14,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.431875,,,,,,,,0.431875,0,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,
,space,0.040763889,-0.400828993,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback, but it is very important that you respond as quickly and accurately as possible. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
There will be opportunities to take breaks at regular intervals during the experiment. When you are ready to start the experimental trials, please press space or touch the button below.",,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,18.098765,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.513745,,,,,,,,0.513745,1,,,,,,136,WORD,"ID",16,bleach,BLEACH,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,0,0,75,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.48241,,,,,,,,0.48241,0,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,1,1,266,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.538585,,,,,,,,0.538585,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,2,2,206,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.54799,,,,,,,,0.54799,0,,,,,,129,WORD,"ID",16,marvel,MARVEL,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,3,3,68,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.584635,,,,,,,,0.584635,1,,,,,,280,NW,UN,16,melaty,CURBOL,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,4,4,459,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.684575,,,,,,,,0.684575,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,5,5,448,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.518925,,,,,,,,0.518925,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,6,6,285,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.41434,,,,,,,,0.41434,0,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,7,7,182,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.58421,,,,,,,,0.58421,0,,,,,,267,NW,UN,16,packes,PASINK,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,8,8,446,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.66008,,,,,,,,0.66008,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,9,9,154,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.582915,,,,,,,,0.582915,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,10,10,416,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.469495,,,,,,,,0.469495,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,11,11,191,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.43566,,,,,,,,0.43566,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,12,12,220,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.635115,,,,,,,,0.635115,0,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,13,13,207,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.56522,,,,,,,,0.56522,0,,,,,,303,NW,"ID",33,fiream,FIREAM,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,14,14,242,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.48077,,,,,,,,0.48077,0,,,,,,57,WORD,UN,16,danger,CHANGE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,15,15,236,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.747375,,,,,,,,0.747375,1,,,,,,375,NW,"ID",16,yorque,YORQUE,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,16,16,314,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.57119,,,,,,,,0.57119,1,,,,,,419,NW,"ID",16,slount,SLOUNT,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,17,17,358,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.580415,,,,,,,,0.580415,0,,,,,,176,WORD,"ID",16,strife,STRIFE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,18,18,115,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.59734,,,,,,,,0.59734,1,,,,,,128,WORD,"ID",16,senior,SENIOR,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,19,19,67,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.517795,,,,,,,,0.517795,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,20,20,90,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.452325,,,,,,,,0.452325,1,,,,,,62,WORD,"ID",33,region,REGION,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,21,21,1,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.43221,,,,,,,,0.43221,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,22,22,97,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.851045,,,,,,,,0.851045,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,23,23,281,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.84853,,,,,,,,0.84853,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,24,24,161,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.55219,,,,,,,,0.55219,1,,,,,,32,WORD,UN,16,scream,BUCKLE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,25,25,211,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.570295,,,,,,,,0.570295,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,26,26,265,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.71532,,,,,,,,0.71532,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,27,27,355,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.45582,,,,,,,,0.45582,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,28,28,276,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.530975,,,,,,,,0.530975,1,,,,,,401,NW,"ID",16,mustil,MUSTIL,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,29,29,340,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.51498,,,,,,,,0.51498,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,30,30,69,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.535025,,,,,,,,0.535025,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,31,31,150,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.64992,,,,,,,,0.64992,0,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,32,32,379,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.5478,,,,,,,,0.5478,0,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,33,33,280,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.61783,,,,,,,,0.61783,1,,,,,,35,WORD,UN,16,vanish,SOCKET,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,34,34,214,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.51882,,,,,,,,0.51882,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,35,35,341,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.515575,,,,,,,,0.515575,0,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,36,36,109,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,0.555055,,,,,,,,0.555055,0,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,37,37,399,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.56544,,,,,,,,0.56544,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,38,38,72,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.769905,,,,,,,,0.769905,0,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,39,39,164,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.632585,,,,,,,,0.632585,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,40,40,101,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.698545,,,,,,,,0.698545,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,41,41,311,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.47108,,,,,,,,0.47108,0,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,42,42,148,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.804675,,,,,,,,0.804675,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,43,43,37,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.466985,,,,,,,,0.466985,1,,,,,,55,WORD,UN,16,ambush,STROKE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,44,44,234,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.43887,,,,,,,,0.43887,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,45,45,74,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.481145,,,,,,,,0.481145,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,46,46,192,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.63142,,,,,,,,0.63142,1,,,,,,291,NW,UN,16,ablint,PRETCH,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,47,47,470,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.51716,,,,,,,,0.51716,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,48,48,14,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.58464,,,,,,,,0.58464,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,49,49,250,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.48284,,,,,,,,0.48284,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,,,,,,0.040763889,-0.400828993,0,0,0,,0,50,50,93,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.7042,,,,,,,,0.7042,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,51,51,366,1,
,,,,,,,,,,,,,,,,,,5fa1462db029651fd1486dc8,2020-11-27_15h02.06.341,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.5984,,,,,,,,0.5984,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,0.040763889,-0.400828993,0,0,0,,0,52,52,476,1,
